"Respondent","RLH","Bx","By","EC"
3914,0.6309658378,1.219225769,0.6336665506,1.141053992
3915,0.8683163481,1.376699355,0.4268479369,0.1602655632
3916,0.8081464748,1.276216559,-1.019010187,-1.233561063
3917,0.8710042619,1.453938319,-0.3423316659,0.8683700941
3918,0.8571718933,1.501497114,-0.6991279671,1.251955032
3919,0.7622829372,-1.015528495,0.614688309,0.3296969475
3920,0.8604559672,0.8232695754,-1.246984934,2.347395818
3921,0.272175129,-0.2198478773,-0.1987273403,-0.6334719012
3922,0.8019340021,1.052710759,0.4473030536,2.669678463
3923,0.7253431753,1.247832522,-1.054863315,0.03232392382
3924,0.8730234993,0.3944889386,1.219715196,0.6379697096
3925,0.4867485226,-0.7325821128,0.4483841391,1.108304266
3926,0.913939891,0.7565825425,-1.003053683,-2.46005225
3927,0.8689553491,0.939914539,-1.312255219,0.07284758484
3928,0.8109138461,1.409687387,-0.9520565218,1.535107169
3929,0.6107873499,0.4440140433,-1.357991986,-1.411278293
3930,0.7326530643,0.98478672,-1.274970986,-1.725621389
3931,0.8686500639,0.654736875,-1.508440809,-1.405397835
3932,0.434914977,0.008003131074,0.504808728,-2.281617869
3933,0.8871362012,-0.2830387575,-1.540173911,0.3598205137
3934,0.5525270348,1.366811211,-0.5395790499,0.05602911772
3935,0.9037064212,1.381467569,-0.7284367006,1.151452767
3936,0.5068612116,0.703063147,-0.2395934374,-3.295144914
3937,0.7576803525,1.418229742,-0.6813941056,-1.405595413
3938,0.802612635,1.335063339,0.01547824037,2.992094589
3939,0.9365730456,1.413438169,0.04527550169,0.01440631995
3940,0.5454376,-0.2646222272,0.5699580413,-3.214488534
3941,0.8244824442,0.9215258521,-1.234851632,2.22613689
3942,0.7413764909,0.9545761878,-0.734254454,3.500440609
3943,0.7498873018,-0.9645380724,-0.9230616791,-1.479245545
3944,0.847407608,-1.247820722,-0.290452292,-0.2783153182
3945,0.7049507438,0.4429234665,-1.363318671,2.757935965
3946,0.7656248056,-0.7590299852,-0.9542498285,-2.085805853
3947,0.4668362341,0.3742862828,-1.131264125,2.724748361
3948,0.8583210298,0.8182406077,-1.362103672,2.483452713
3949,0.7893155793,-1.057972783,-0.09838904648,2.586940776
3950,0.8221609165,1.104677885,-1.185169109,-1.97477538
3951,0.7108350122,-0.7244613055,0.5323083497,2.446568138
3952,0.7932901171,-0.878989218,0.6542112923,1.620859354
3953,0.7683880041,1.070473129,-0.2097780741,3.717531955
3954,0.8963598478,-0.8398456652,-1.00068235,-1.3974936
3955,0.8148415959,0.7568307669,-1.420137166,-0.7707062359
3956,0.8717497225,0.1084936611,-1.507984039,-0.8376537241
3957,0.8926245248,1.205517099,0.6428309736,-1.151941795
3958,0.8500256746,-0.2076685586,1.09016196,-1.183057987
3959,0.8788690606,1.433959233,-0.3013398717,1.326281959
3960,0.8122578491,0.6177439175,1.2148825,0.442171219
3961,0.6907776681,-0.5261509157,-1.287547944,1.197600359
3962,0.7990101355,0.3517570124,-1.357821437,-2.278216235
3963,0.8440426955,0.5699343163,-0.2729008693,-4.132669726
3964,0.7877787007,0.8447835465,-0.7587972983,-3.73165209
3965,0.8666903932,1.043796271,-1.327635509,-0.8059171172
3966,0.7206077684,0.1150208354,-1.45841628,1.471988047
3967,0.884486576,-0.4667035008,-1.198077347,-2.344468921
3968,0.4257047839,-0.6886658309,-0.00816591415,0.4443572029
3969,0.7082223565,0.1129583622,-0.8114556162,3.807687089
3970,0.6910485653,0.7633818716,-1.119711389,3.049612448
3971,0.8315780982,1.497753984,-0.5172716153,0.08069402852
3972,0.9352044493,0.5207053281,-1.40253396,0.6079776998
3973,0.7749798676,0.8628595311,-1.147437186,-2.865780126
3974,0.8659831445,1.522883682,-0.1985159331,-1.193232259
3975,0.4398373861,-0.03210042084,0.3164075201,-2.857177937
3976,0.2926996621,0.4059362846,-0.6711587973,0.8191427964
3977,0.8786290517,0.9308861027,-1.460261062,-0.1497046712
3978,0.7072521402,0.9334820184,0.8419519612,1.410167124
3979,0.8261824336,1.214616904,0.5804308502,-1.446883729
3980,0.8669933033,-0.5575839126,-0.9594857112,-2.455680664
3981,0.6797838733,0.9608117519,-0.9118767324,2.345377406
3982,0.9111318092,-0.938460157,0.4613172019,0.2744598065
3983,0.6987782725,-0.5518869183,-1.285111527,1.691574007
3984,0.6638370684,-0.1013544976,-1.567858147,1.088568313
3985,0.8791291254,-1.053098978,-0.7618529255,0.4338078726
3986,0.8085701923,1.192558052,-1.027644647,1.923855193
3987,0.8017301363,0.8052415868,-1.130067017,1.479322687
3988,0.5003043067,-0.003057198859,-1.167302252,-2.270287987
3989,0.3339102623,0.4994575202,0.3967741217,-0.4657721302
3990,0.8765664046,0.8596279629,0.2420924206,-3.080314094
3991,0.7221969946,0.743143524,-1.193664682,0.7747719022
3992,0.907263617,1.390350366,-0.6233202752,1.196789584
3993,0.8649484493,-0.5086415221,-0.2191391114,-3.738132327
3994,0.808869425,0.4990915785,0.768327958,2.675748471
3995,0.7429453676,0.6056008543,-0.9024123131,3.672606525
3996,0.6650417216,1.487910249,-0.4464982462,0.9830584101
3997,0.8267192189,1.336436361,0.3866859748,2.417206523
3998,0.8242043114,1.044235671,-1.192906154,-1.925081323
3999,0.5023857027,0.615302932,-0.3036700664,3.752986489
4000,0.8558312626,-1.264698941,-0.2800381818,0.5162268351
4001,0.7525849625,-0.6986079742,0.4658217651,2.364070155
4002,0.7189003298,1.03870017,-1.301987238,-1.543106817
4003,0.9477699255,1.248322222,-0.8783206016,0.379979345
4004,0.8777912695,0.4863312015,1.135271034,0.6685926949
4005,0.9140301782,1.352045211,-0.7172232028,-0.6964553413
4006,0.8968373704,1.523570067,-0.2558858126,-1.267712901
4007,0.4480512545,-0.3096384917,0.03280634136,3.261083158
4008,0.5815824995,-0.8299832991,-0.22669265,2.406498688
4009,0.6750994925,0.6192918045,-1.430530193,2.184040876
4010,0.8784537706,-0.8051112781,0.5950762497,1.688669701
4011,0.864962064,0.7837071616,-0.3227442631,-3.583405171
4012,0.8536780074,1.10156633,-0.9539470305,2.35560449
4013,0.916038427,0.2089681055,-1.5023138,0.9372090955
4014,0.6774321245,0.6088699673,0.8360898355,1.883850223
4015,0.8250890714,1.518955895,-0.943119395,0.6497472921
4016,0.8598578051,1.157397368,-1.266046801,-1.408558182
4017,0.8105426131,0.7921483681,-1.334130405,2.626726418
4018,0.8457604503,-1.163339157,-0.04315386554,-1.426748613
4019,0.9217442853,0.7452231383,-1.46168561,-0.1048715664
4020,0.268649401,0.3060559306,0.1817177644,1.201123277
4021,0.5970208157,0.8400793237,-1.43114389,-0.04943280688
4022,0.4305917871,-0.02726757593,0.4343857345,2.670787565
4023,0.7527342542,1.259793013,-1.010278888,0.8751116267
4024,0.7320080148,-0.954119474,-0.8596200923,-1.663778478
4025,0.6301456063,-0.8856404167,0.144885417,-2.00984204
4026,0.5482771535,-0.7665248736,-0.8178549614,-1.945506213
4027,0.8788858585,0.9309756519,-0.2263331285,-3.334566145
4028,0.9061508012,1.101136564,-1.326527895,0.2691457133
4029,0.7280911672,-0.5963198093,0.9052608741,-0.4201085256
4030,0.5845633781,-0.09322109793,-1.083823565,2.122575658
4031,0.7344706163,-0.3549700915,0.9871233069,1.479931871
4032,0.8984154432,1.247353306,0.4859788074,-0.2992989408
4033,0.6078167731,0.9842158475,-0.5614839457,-3.114035331
4034,0.8441694887,0.05546093888,1.001866043,2.465144496
4035,0.2721467977,0.3430556265,0.09479079419,-0.4559952233
4036,0.8573700806,0.4745073634,0.178587298,-4.242381128
4037,0.4863006314,0.1510569065,-1.221349514,-1.447563744
4038,0.3523210073,0.5450488639,-0.7175262296,-0.95825958
4039,0.7535387495,-1.019921065,0.4210761702,-1.84460247
4040,0.5168663663,0.6146280244,-1.012461518,2.146464222
4041,0.835357135,-0.04512714302,-0.05826514192,-4.620909442
4042,0.4034765272,-0.1778616465,0.1467774577,2.775708974
4043,0.9034083436,1.394791928,-0.754415805,1.331887624
4044,0.8906886908,0.7635588935,-1.500908568,-0.8216614616
4045,0.8426060734,1.364626919,-0.8976487336,-1.40114424
4046,0.610024324,0.4424673963,-1.650156925,0.2539882685
4047,0.9105301604,1.323146784,-0.737347824,1.388882104
4048,0.4062906688,0.4830376075,-0.8023777135,-1.034057908
4049,0.7868333139,0.05781014998,1.001093804,3.032435492
4050,0.9426602317,1.079791371,-1.087938132,0.5256333897
4051,0.8431851104,0.3371241151,-0.4877080417,-4.341343494
4052,0.8125349314,0.5865999236,0.9889385095,2.112128503
4053,0.875122384,0.6388615168,-1.548945309,-1.167912802
4054,0.4598562251,0.2369603744,0.557220413,2.858237663
4055,0.7523112673,0.7938977118,-1.05065896,-3.555510172
4056,0.7449566409,1.5817065,-0.5287977974,1.139245735
4057,0.8873248462,-0.1319077721,0.5157410123,-3.595544749
4058,0.8912580156,0.6886668079,-1.437194652,1.215326985
4059,0.7481261878,1.435047733,-0.8371778801,-1.210398973
4060,0.832510961,0.5615736715,-1.523950007,0.03369643892
4061,0.7051499274,-0.4251872691,-1.073410394,2.20391251
4062,0.8920261602,0.230968668,-1.465615921,1.111031596
4063,0.786788291,0.5304005997,1.122072843,1.086595366
4064,0.8207641005,0.4850750028,-1.509445505,-0.5559271755
4065,0.8173423387,0.8775186254,-1.181657152,-1.944857637
4066,0.2573891428,0.3271523508,-0.3326374829,0.6886425024
4067,0.5755007086,0.3042194472,-1.262280661,-2.164160367
4068,0.8026688421,1.659294262,0.08420395442,0.8885321307
4069,0.7911653682,-1.012330034,-0.941172369,-0.4650022629
4070,0.6663458823,0.6981287788,-0.7117091836,3.80647085
4071,0.8288841711,1.383478181,-1.033154351,-0.2022726638
4072,0.3977989237,-0.07125866917,-0.8528280023,-2.134818081
4073,0.8387160687,0.1218643177,-1.428088416,-1.903677764
4074,0.7450879657,0.6091357212,-1.479699682,1.393561171
4075,0.464361879,1.14040499,-0.2743599393,1.145070633
4076,0.5082302321,0.0223381091,-1.223829255,-0.6373527058
4077,0.7367372914,1.358016479,-0.8189814949,1.781534928
4078,0.8170559867,-1.129097248,-0.08518960244,1.394161112
4079,0.9273771882,0.5943737466,-1.42736672,0.2648513724
4080,0.8570239042,0.8169724261,-1.38942706,0.7016584992
4081,0.905641224,1.159855165,-0.02890805508,-2.44386229
4082,0.6561665646,-0.247569516,0.6388736297,-3.344300903
4083,0.8022699524,0.919124788,-1.287808164,1.294096169
4084,0.6191907414,-1.073493459,-0.4307544804,0.1328053718
4085,0.8604960235,0.6684568081,1.090557765,0.4481933015
4086,0.3235911917,0.7156276365,-0.2598289331,-0.7491340264
4087,0.8276220901,1.44211377,0.109820835,1.976434289
4088,0.7497265601,-0.4413724942,-0.9625439655,-2.935108712
4089,0.8944682698,1.425363188,-0.6739107555,-0.08776200884
4090,0.9148516875,0.2406475755,-1.545899702,0.9861211332
4091,0.7548311803,0.332927095,-1.481707764,1.766718551
4092,0.7732916868,1.336558169,-0.925376126,1.343601493
4093,0.3838344236,-0.1448923764,-0.1215296698,3.044210596
4094,0.9044060393,1.380253743,-0.4899811401,-1.738695136
4095,0.7588604332,-0.1410843022,-1.158330165,3.128663715
4096,0.9250869402,0.9114129855,-1.208965045,0.7503106832
4097,0.8543257832,0.4984518577,-0.7285589142,-4.040699579
4098,0.7734667065,-0.8697808543,0.7387710683,-0.1857192906
4099,0.8099801809,1.216632019,0.5806642776,2.049937334
4100,0.6825659432,1.212091795,-0.2686647157,2.73779972
4101,0.9253848031,-1.048596863,-0.4392713086,-0.5111699066
4102,0.6044114158,0.391091247,-1.384207687,-2.137677167
4103,0.7679299086,-0.5412549295,-0.7227645371,3.317444535
4104,0.5567124907,-0.5253670464,0.4829287791,2.332022773
4105,0.8478197139,0.8918198838,-1.468896299,0.5516816752
4106,0.8647723459,-1.026652901,0.2853556391,1.366191087
4107,0.7696310441,1.445901191,-1.135763514,0.2720395209
4108,0.433284052,-0.1663667267,-1.053047703,0.5579214856
4109,0.8831235057,1.606863347,-0.4814531964,-0.5023052637
4110,0.8902571541,0.3951010821,-1.471985453,0.7742501506
4111,0.8267967514,1.099696164,-1.360201012,0.3443929593
4112,0.7939979845,1.24744552,0.3515318272,1.714727149
4113,0.8615622126,0.9143271219,-1.282118144,-1.719085041
4114,0.8407027742,1.253764802,0.7033484083,0.7586509784
4115,0.8581337273,0.4186492694,-0.4981006029,-4.029389191
4116,0.8850396066,0.7899798273,0.8143188902,2.182546833
4117,0.7646529799,-0.7537977005,0.9252967397,-0.1840910129
4118,0.4414243951,0.4103225052,-0.05813043943,-2.771982428
4119,0.7028689548,-0.4473340316,-1.177311402,-1.94036299
4120,0.8357993506,-0.1419768438,-1.474677149,-1.458020727
4121,0.9250983134,0.6574426388,-1.42959085,-1.056395676
4122,0.5932577471,-0.7054480067,0.1663486888,-3.221330546
4123,0.8473776459,-0.2237866012,-0.4226759148,-4.0925667
4124,0.8845766669,0.3773315832,-1.580481367,0.9449521578
4125,0.7893233759,-0.3597510853,0.9333460679,1.80605551
4126,0.9038927479,0.8463969558,0.9025253169,-0.5526899869
4127,0.7168066652,0.6132207711,0.7763596291,3.198282401
4128,0.8178119882,-0.9077943938,0.5648185978,-1.931936069
4129,0.9236562856,-0.7714539173,-0.9470069943,0.2349723675
4130,0.8671500222,0.3536741051,0.3689989181,-3.913494971
4131,0.7524664801,0.1441544003,-1.471919182,-0.985051981
4132,0.7452670763,-0.9701985296,-0.265387709,-1.826254756
4133,0.4366288649,0.01122765675,-0.978832498,0.9577175264
4134,0.8361204685,-0.01877561847,-0.1349420166,-4.30229239
4135,0.4114025183,0.3017500409,-0.0279467284,2.968577265
4136,0.8215174528,-0.8284596895,-1.202985686,0.3405701157
4137,0.8119528896,0.189952513,1.047910047,2.139003253
4138,0.7341740466,-0.04161108834,-1.360145687,-1.78605035
4139,0.7590864902,0.6358998059,-1.514116136,1.610372114
4140,0.7804248319,0.8777692132,-1.203872584,0.1744888009
4141,0.6597289088,-1.068759454,-0.3656590003,1.334269336
4142,0.4317358969,0.1187714618,-0.5156356129,3.259637584
4143,0.7648383636,1.243106404,0.3117661537,-2.659992106
4144,0.8488468348,1.131282517,-1.13877194,-1.3775795
4145,0.8586880038,1.539430323,-0.08484167792,0.7621177111
4146,0.8779200046,1.469057347,-0.3520841841,0.06819470159
4147,0.7192769744,0.1940978199,1.239958106,-0.03156057534
4148,0.8400111232,1.258983336,-1.005677375,-1.737258307
4149,0.7027180417,0.8465046964,-0.02753982952,4.065231501
4150,0.6036885868,-0.4848303635,0.4150247417,3.032886587
4151,0.7534460801,-1.12023947,-0.5870446502,-0.1631365733
4152,0.8447104419,0.866730457,0.9356366517,-0.5535318726
4153,0.3702198612,0.2556811211,-0.9734620462,1.059481733
4154,0.5244016867,-0.7342295353,-0.1465442116,-2.50908302
4155,0.6458514919,1.11819233,-1.027282479,1.493783756
4156,0.6744250329,0.48765278,-1.274419777,-2.716783818
4157,0.858555425,1.487291954,-0.4041092497,0.4383238012
4158,0.887338353,1.598697519,0.1394523929,-0.07323041152
4159,0.811325925,0.7684713529,-1.457875221,1.168416626
4160,0.8935160119,0.6873885118,1.063542649,-0.7342993317
4161,0.7742280077,1.269145238,-1.240591114,0.3925349241
4162,0.904042491,0.4140234842,-1.470069731,0.003970438008
4163,0.7381385342,1.155340646,-0.9148927185,-2.128386711
4164,0.7540589159,0.5220712824,1.02877314,1.699458378
4165,0.8492225005,-0.5596159628,-1.398438973,0.4759251401
4166,0.8156056306,0.8494776442,-1.325222996,-0.4738529992
4167,0.7075751886,0.0030507171,0.8512156723,-3.284115974
4168,0.4814888798,0.855243539,-0.1068216468,-2.93320441
4169,0.4299385524,0.5017879999,0.1115558245,-2.358882948
4170,0.8701328097,1.520792413,-0.8255424721,0.03464869003
4171,0.6589130592,-0.6771295218,0.4481566961,3.010258186
4172,0.5072514291,-0.3201765262,-0.6888138722,1.8732449
4173,0.6866273586,-0.02265968569,-0.8749941881,3.951516427
4174,0.4614673379,0.1103894536,-0.9105340832,-0.128521166
4175,0.8548105319,-0.2027224664,1.127437962,-0.8281815769
4176,0.8532200253,0.7420162255,-1.395445392,-0.9207997715
4177,0.8118074322,-0.2962955585,-1.259117828,2.17374014
4178,0.7652936252,1.346050855,0.2555641312,1.190655874
4179,0.5761312455,-0.9144515783,-0.3265125378,1.260233397
4180,0.7723190766,-0.3455463958,-1.237502626,-1.573103029
4181,0.7754725176,1.177220277,-1.090877576,0.6427759215
4182,0.5840362499,-0.8601698774,0.04133424833,2.393899952
4183,0.8515392762,0.3271956683,-0.4400406257,-4.15851221
4184,0.8272136762,0.7586364917,-1.458301239,1.356005468
4185,0.8520231577,-0.008685680955,-0.2541263535,-4.444283102
4186,0.6518778928,-0.182347794,0.6736323576,3.205486015
4187,0.9018796074,0.1102254253,1.13120676,-0.009367678403
4188,0.8936675195,0.04304894467,-1.375812421,-1.479764854
4189,0.5562849033,0.09075967988,1.014952984,-0.5657750028
4190,0.7484502241,1.181248567,-0.887328845,2.617559015
4191,0.7198671798,-0.3868625764,-0.6673839207,3.891235102
4192,0.6730672463,1.140400729,-0.4591581642,2.997944495
4193,0.7691143322,-0.392465573,-1.261080817,2.308858039
4194,0.6082468613,1.130556082,-0.4589945726,3.073589
4195,0.715119803,-0.4851063934,-1.432132571,1.295299203
4196,0.4501413058,0.6665931207,-0.8346324036,0.1295226892
4197,0.7942158136,0.6291685041,-1.434788225,-1.807957706
4198,0.8578603244,1.387411777,-0.7196639444,1.743901691
4199,0.5567632784,0.716261244,0.0636511678,3.541110344
4200,0.8126477057,1.147087603,-0.3787299729,-2.809081336
4201,0.8859649917,1.309461482,0.1960836042,-1.819004163
4202,0.8057225163,0.7903536127,-1.126273227,2.897482088
4203,0.8403819221,0.4235547084,-0.1521568408,-4.587378137
4204,0.7014251995,-0.8526816524,0.8535131456,0.9412814188
4205,0.8113064697,1.153644584,0.4781825991,2.44626625
4206,0.8601357385,0.4418642551,-0.02718197273,-4.473925643
4207,0.8603652239,-0.6952885759,-1.298670862,0.02843531466
4208,0.808792607,1.149204824,-1.405183245,-0.3030535336
4209,0.8899547337,1.473344394,-0.5637627693,0.550265706
4210,0.8928190997,1.575164634,-0.08516854862,-0.4594013905
4211,0.8999083374,0.8573399858,1.03302742,0.1348647297
4212,0.8091778381,1.287884538,-0.5075597816,-2.624228362
4213,0.8275761178,1.590193622,-0.448960067,1.543043699
4214,0.7709060861,1.17720092,-0.5517062887,2.963819783
4215,0.8498955667,1.257434249,0.6041980081,1.234253259
4216,0.5846130196,0.3872878867,-0.7515940944,3.969600633
4217,0.488833732,-0.2555101064,-0.7250280187,2.705279658
4218,0.4060693347,0.4427154503,-0.05868350675,2.340432404
4219,0.8971202254,1.345954892,-0.9165573733,-0.5857088837
4220,0.6695766773,1.311040493,-0.6333401455,-1.597990914
4221,0.7798330606,0.4229944173,-1.23141765,-2.49316452
4222,0.7826239134,1.056966147,-1.032354365,2.687528538
4223,0.8668462206,1.355163098,0.2414728323,1.0204883
4224,0.855056063,0.0621317985,-1.417299771,1.69091973
4225,0.5266991406,0.4738461376,0.25515079,4.135293771
4226,0.9053561213,-0.6602411658,-1.110795947,-1.081158946
4227,0.6360545631,0.03942055625,-1.248174249,-2.816789233
4228,0.7889899077,1.070434826,0.6239739508,-2.758821314
4229,0.7477620088,1.160265546,-0.06063461947,-3.048293456
4230,0.7507220486,-0.8633203569,-0.2754007457,-3.117633146
4231,0.9397104431,0.7619672999,-1.324837735,-0.6038242317
4232,0.805333278,-0.8544602322,-0.9275399846,1.713344984
4233,0.4087690695,-0.5830299536,-0.3183326675,0.7244863076
4234,0.8800899339,1.51763522,-0.4215993443,0.7696474365
4235,0.7727476066,-0.4569617325,-0.9723695154,-2.498004968
4236,0.7107381079,0.7982557493,-1.372672787,1.707655538
4237,0.9341737443,1.446290517,-0.03711412167,1.257424446
4238,0.8600002035,1.549251272,-0.3987156434,1.317926085
4239,0.7208463271,1.155352982,0.4024564311,0.6918677561
4240,0.9013557396,1.294341463,-1.03018868,-0.180318731
4241,0.6875979708,1.355095259,-0.006229379027,-1.640345994
4242,0.7657671262,0.07336924517,-1.227576053,-3.070010334
4243,0.8610377985,1.478292402,-0.6027738656,1.029327909
4244,0.5966301155,1.238092268,-0.5613589223,0.4160531673
4245,0.5871608962,0.8390366479,-0.4944365522,4.07234356
4246,0.7943026804,1.553438613,-0.7025775735,-0.07900834967
4247,0.8272753689,0.2836705443,-0.1206238868,-4.472900919
4248,0.852836995,0.4387886349,-1.43517933,0.9512120823
4249,0.8624562286,-0.089536731,0.3678880838,-3.97203551
4250,0.7977702072,-0.1754284579,1.085840051,1.476482003
4251,0.8670659993,1.209568761,0.5990561844,1.761063175
4252,0.8660646817,1.41931122,-0.004061045586,-1.567796105
4253,0.9173963076,1.306701965,-0.9706127805,-0.02994870555
4254,0.6201682018,-0.500432217,0.9253821925,1.002860322
4255,0.6669631684,-0.1508505877,-1.274167211,1.836522771
4256,0.7723322579,-0.2901378631,-1.368338665,1.984541305
4257,0.5468562481,1.226404063,-0.6880102985,-0.07099716756
4258,0.6535372473,0.6243766688,0.9320828917,-1.539613328
4259,0.8591935246,-1.178070762,-0.3770024057,0.08450976478
4260,0.7604546473,-0.7634806434,0.4098029449,2.473022435
4261,0.8794252163,0.8033345767,-1.465986575,-0.5685089265
4262,0.7730119383,1.446040871,0.07811993139,2.426856456
4263,0.9019040562,1.401632299,-0.6344337541,1.437355605
4264,0.492016712,0.3631242566,-1.070789607,1.793851371
4265,0.8288109884,0.9590158366,-1.262357422,-1.62658948
4266,0.4770303022,0.09209681296,-0.7694216018,2.62336964
4267,0.4488361566,-0.4123748598,-0.257118825,-2.853203615
4268,0.7923005451,-0.1010464359,1.013973525,2.200861727
4269,0.8818598963,-1.072334226,0.1624656184,-1.192705152
4270,0.7175440806,-0.6636871922,-1.183648919,-1.886860416
4271,0.8074437196,1.249224357,-0.9460010617,1.780753733
4272,0.8114902166,0.9085655894,0.9612802507,-0.630472698
4273,0.9142583431,1.459943226,0.2319724917,-0.3988767625
4274,0.6689461515,-0.3880104978,0.6374350064,-3.51301989
4275,0.8321755544,1.223645961,-1.204470527,0.9422781165
4276,0.9159814681,1.206661015,0.58514349,0.7091003654
4277,0.7431388748,0.1640997538,-1.430041578,-1.653594669
4278,0.8715247526,0.2405155848,-1.346673036,-2.306894019
4279,0.4808887524,-0.173252696,0.8575134991,0.1792308197
4280,0.4418782923,0.257511904,-1.292057163,0.7579356025
4281,0.8154476532,0.4791145658,-1.306791614,2.899603172
4282,0.7996838776,1.502582329,0.1913859234,0.5632289365
4283,0.8074266938,0.4157435346,-1.703526417,-0.4116379669
4284,0.7070671822,-0.3206127541,-1.461825572,0.8329548793
4285,0.3849278715,0.1470290774,-0.3448420427,2.893447009
4286,0.8711924772,1.422034332,0.3574244878,0.1106539999
4287,0.7447689801,1.424513234,-0.3732696044,0.9791035074
4288,0.4464881954,0.6051955181,0.3204244715,0.1797428282
4289,0.8888273501,0.256211204,-1.087346307,-2.947252821
4290,0.4296611088,-0.09179576609,-0.3347946727,3.172364536
4291,0.8597174003,0.1212176191,1.118137944,0.360052094
4292,0.657620022,1.095243363,-1.147568423,1.812464092
4293,0.5455632954,-0.3612835459,-1.09212442,0.5339327836
4294,0.8628541476,1.536608509,-0.4911163709,-1.516275202
4295,0.6232049367,-0.1365710871,1.079699483,1.46263279
4296,0.9136183175,1.129707424,-0.8485241734,-1.536549811
4297,0.6063622496,0.681669099,-1.30175182,1.579785702
4298,0.4819670382,0.6927557969,-1.192319621,1.471781351
4299,0.8945916617,0.750783882,-1.441550016,-0.4891643117
4300,0.7027000363,0.7214706074,0.7790354983,-2.458753175
4301,0.8978992401,1.382158566,-0.5989330405,-1.60085318
4302,0.9266418086,0.8669523362,-1.14576867,0.9020464137
4303,0.4854589769,0.4395536431,-1.368068311,-0.379571761
4304,0.892538615,1.36193623,-0.9565517025,-0.9961642439
4305,0.888587479,-0.3517633762,0.3990137473,-3.393486112
4306,0.7853244363,0.6619396349,1.032167162,-0.1483214462
4307,0.293594156,-0.1846786417,0.3279834715,-1.015600816
4308,0.8354226688,1.536354079,-0.405273766,0.391040606
4309,0.7944527814,1.245919262,-1.125594365,-0.6700500881
4310,0.8126629341,-0.2312707421,-1.643400942,0.05173675659
4311,0.6804198736,1.222496111,0.07286559604,3.101759144
4312,0.759379057,-0.05467777027,-1.496111816,1.256516334
4313,0.8953932734,0.7161698094,-1.46406819,0.6096280419
4314,0.8831437975,1.27637365,-0.7957136243,1.640464008
4315,0.7977302122,1.354876189,-0.5971636307,2.564624327
4316,0.8554781163,0.04225388706,-1.332491612,1.688448414
4317,0.86021263,1.547908418,-0.2322403413,0.009633157402
4318,0.8555729308,1.396620713,-0.7645745337,-0.9919891093
4319,0.462991485,0.2772317509,-0.8132621175,-1.967212925
4320,0.6279523823,-0.4979544866,-0.3495439396,3.314054055
4321,0.5217638333,0.2244532963,-0.7257304385,3.395886798
4322,0.7662307929,1.272294015,-1.131690702,-1.49001205
4323,0.6800137042,-1.147536275,0.1996850837,0.1571506344
4324,0.8497577124,0.6829109586,1.033179788,-1.260890962
4325,0.8463888087,-0.1257522211,-0.1127206363,-4.485725806
4326,0.8798326577,-1.066671692,0.09285696187,1.680109909
4327,0.7491169782,-0.08770305864,-1.460253035,0.9474171119
4328,0.7349831567,1.301280489,-0.5183098389,2.907540809
4329,0.5926789066,-0.8402457993,-0.5483952278,2.259767036
4330,0.8529213123,-0.2552934494,-0.3273135662,-4.363211852
4331,0.8548594478,0.2138500368,0.06139429393,-4.346668508
4332,0.862586761,1.416506561,-0.949807899,-0.7681148875
4333,0.7416561532,0.2281410378,1.268266137,-1.094686027
4334,0.8559256462,1.43542851,-0.2406208133,2.661829466
4335,0.647675638,-0.18367588,-0.9410045869,3.027321578
4336,0.5851310886,0.7331870869,-1.261352022,-0.6043119168
4337,0.6236437463,0.791184993,-1.431963808,-0.9543855249
4338,0.8103965502,-0.4160716919,-1.142684246,-2.789667851
4339,0.8210091947,-0.243736248,-1.426888907,-0.6410670677
4340,0.7191611714,1.351351884,-0.5949755456,2.423903861
4341,0.8550589468,1.193706543,0.7960315599,-0.3296853289
4342,0.7190354663,-0.8200290358,0.7778441929,1.355391342
4343,0.7686718031,0.8426276869,0.7841264449,1.925282899
4344,0.4094467125,-0.100968594,-0.1963191486,2.898585022
4345,0.8132307686,1.618654244,-0.04242362175,0.6022999025
4346,0.8079805735,-0.3596901473,-1.297855986,-2.142226829
4347,0.8866931226,0.9545940335,-1.089676519,1.948216117
4348,0.8773146728,1.053378026,0.7258251723,-1.776916647
4349,0.8828979145,0.6639704306,-1.358512532,-0.7314331544
4350,0.7365184604,1.514765055,-0.1420916887,0.8436175726
4351,0.8250706091,0.217182517,0.07355624621,-4.545867252
4352,0.6539554663,0.9651381348,-0.6139824046,3.401567498
4353,0.4641585605,0.3049136056,0.8242298945,-1.270858532
4354,0.6483646227,0.8264483234,0.5631202103,1.881781935
4355,0.4723118181,-0.1595330371,0.2974048406,3.424781237
4356,0.8469548367,0.593119718,1.093278443,0.9418890987
4357,0.6951426096,-0.2138604361,-1.051003669,3.377995572
4358,0.9076268486,0.6845575516,-1.360838298,1.275419526
4359,0.5262393181,-0.04388296088,0.8336632053,-0.3657194268
4360,0.8302262199,1.235643671,-1.168072706,-0.2724800829
4361,0.8705141078,0.7174070039,-0.6412179229,-3.368717414
4362,0.7013071663,0.5802596131,-0.9586909661,-3.579986518
4363,0.8643816365,-0.9584022987,0.6336835606,-0.1825781011
4364,0.9168297229,0.2346624878,-1.380048102,1.083371321
4365,0.7323843439,1.352232669,-0.1344868648,-2.350085899
4366,0.5134923646,-0.6720111275,0.08099912828,2.438080803
