ID	choices	x1	xprice	y1	yprice
4032	1	0	1	1	2
4032	2	1	5	1	0
4032	2	1	2	0	4
4033	1	0	4	0	3
4033	1	1	0	1	2
4033	2	1	1	1	1
4033	2	0	3	1	2
4034	2	0	4	0	2
4034	2	1	3	1	3
4034	1	0	1	1	4
4034	2	1	2	1	1
4035	1	0	4	1	2
4035	2	1	2	0	4
4035	1	1	3	1	5
4035	1	1	2	1	3
4036	2	0	4	1	4
4036	1	0	1	0	1
4036	1	0	1	0	0
4036	2	1	5	1	2
4037	1	0	1	0	2
4037	2	1	4	0	1
4037	2	1	4	0	2
4037	2	0	4	0	0
4038	1	0	3	0	4
4038	1	1	1	0	4
4038	1	0	1	0	2
4038	2	0	1	1	1
4039	1	1	0	1	0
4039	2	1	3	0	2
4039	2	1	4	0	2
4039	2	1	1	1	3
4040	2	0	5	1	4
4040	2	0	2	0	4
4040	2	0	2	0	2
4040	1	0	0	1	3
4041	2	0	4	0	1
4041	1	0	3	1	2
4041	1	1	3	1	1
4041	2	1	3	1	3
4042	1	1	4	0	3
4042	1	0	4	1	2
4042	2	0	3	0	3
4042	2	1	2	1	1
4043	1	0	2	1	5
4043	2	1	3	0	1
4043	1	0	0	0	2
4043	1	0	5	0	2
4044	2	1	4	0	5
4044	1	0	2	0	3
4044	2	1	2	1	5
4044	2	0	4	0	4
4045	2	1	1	0	1
4045	2	1	2	0	2
4045	2	0	3	1	2
4045	2	0	4	1	1
4046	2	0	1	1	1
4046	2	1	2	0	2
4046	1	0	1	1	2
4046	2	1	5	0	0
4047	1	0	0	0	5
4047	1	0	4	1	4
4047	2	1	4	1	3
4047	1	0	2	1	2
4048	1	0	2	1	4
4048	2	1	4	0	1
4048	1	0	0	0	5
4048	1	0	4	0	5
4049	1	0	2	0	5
4049	1	1	0	0	5
4049	1	1	2	0	2
4049	2	1	3	0	1
4050	1	0	0	0	4
4050	1	0	1	0	5
4050	2	0	3	1	2
4050	1	0	4	1	5
4051	2	1	5	1	2
4051	2	1	2	0	1
4051	1	0	2	1	1
4051	1	1	4	1	3
4052	2	0	1	0	3
4052	2	1	3	1	3
4052	1	0	3	1	3
4052	1	0	2	1	3
4053	1	0	0	1	4
4053	1	0	1	0	3
4053	1	0	1	1	2
4053	2	1	3	0	0
4054	2	0	1	0	0
4054	2	1	4	0	4
4054	1	0	4	1	3
4054	2	1	1	0	3
4055	1	1	1	1	2
4055	1	1	3	1	3
4055	2	0	5	0	5
4055	1	1	0	1	2
4056	2	1	2	1	2
4056	2	1	1	0	2
4056	2	1	4	0	3
4056	1	1	5	0	2
4057	1	0	4	0	1
4057	2	0	4	0	4
4057	1	0	1	1	4
4057	1	0	2	1	0
4058	2	0	4	1	1
4058	2	0	1	0	1
4058	2	1	4	0	0
4058	2	1	5	1	3
4059	1	0	2	1	4
4059	1	0	4	1	4
4059	2	0	4	1	3
4059	2	0	5	0	2
4060	2	0	0	1	5
4060	2	0	3	1	1
4060	2	0	4	1	0
4060	1	0	5	1	2
4061	2	0	2	1	0
4061	2	1	2	0	2
4061	2	1	1	0	2
4061	2	1	1	1	2
4062	1	1	2	0	2
4062	2	0	4	1	0
4062	1	0	3	1	5
4062	2	0	0	0	4
4063	2	1	1	0	1
4063	2	0	3	0	2
4063	2	1	2	0	4
4063	1	1	1	1	4
4064	1	0	4	1	2
4064	2	0	3	0	2
4064	1	1	4	1	3
4064	1	0	1	1	4
4065	1	0	0	0	1
4065	2	0	4	1	1
4065	2	1	2	0	5
4065	2	0	4	0	2
4066	2	1	4	0	3
4066	2	1	3	1	0
4066	2	1	1	0	2
4066	2	1	3	1	0
4067	1	1	1	0	2
4067	2	1	1	0	3
4067	1	1	0	1	1
4067	2	0	3	0	1
4068	1	0	2	1	2
4068	1	0	3	0	1
4068	1	0	0	0	1
4068	2	0	4	0	1
4069	1	0	3	0	2
4069	1	0	0	0	4
4069	1	1	0	1	3
4069	1	0	1	1	3
4070	2	1	4	0	4
4070	1	1	2	1	3
4070	1	0	2	0	3
4070	1	0	4	1	1
4071	1	0	2	1	2
4071	2	1	2	1	5
4071	2	1	3	0	0
4071	2	0	2	1	3
4072	2	1	3	1	2
4072	1	0	4	1	1
4072	2	0	4	1	1
4072	1	0	2	1	1
4073	1	0	1	1	5
4073	1	0	2	1	4
4073	2	1	4	0	2
4073	2	1	5	0	4
4074	2	1	1	0	1
4074	2	0	1	0	3
4074	2	1	4	1	4
4074	2	0	0	0	2
4075	2	1	4	1	1
4075	1	1	2	0	2
4075	2	1	4	1	3
4075	2	0	2	1	3
4076	2	1	3	1	0
4076	2	1	4	0	2
4076	1	0	2	0	1
4076	2	1	3	0	2
4077	2	0	1	0	0
4077	2	1	2	1	4
4077	1	1	4	0	4
4077	2	0	4	0	1
4078	1	0	1	0	1
4078	2	1	3	0	3
4078	1	0	1	1	4
4078	1	1	1	1	2
4079	1	1	2	1	2
4079	1	1	0	1	0
4079	1	1	0	1	3
4079	2	1	5	0	4
4080	1	0	2	0	2
4080	2	1	2	1	3
4080	1	1	0	1	3
4080	1	1	3	1	2
4081	1	0	3	1	2
4081	2	1	1	0	1
4081	2	1	5	0	2
4081	2	1	4	0	5
4082	2	0	3	0	1
4082	2	0	4	1	2
4082	1	1	2	1	4
4082	1	0	4	0	3
4083	1	0	1	0	5
4083	1	0	3	1	0
4083	2	1	3	0	3
4083	2	0	3	0	3
4084	2	0	4	0	1
4084	1	0	4	1	1
4084	1	0	1	1	1
4084	1	0	2	0	3
4085	1	0	1	0	3
4085	2	1	5	1	3
4085	1	0	1	1	3
4085	1	1	3	1	5
4086	1	0	5	1	1
4086	2	0	1	1	2
4086	2	1	3	0	2
4086	2	1	4	0	0
4087	2	1	3	1	4
4087	1	1	0	0	2
4087	2	0	3	0	3
4087	2	1	3	1	4
4088	2	0	4	0	4
4088	1	1	1	0	5
4088	2	0	4	1	3
4088	1	0	3	1	0
4089	1	0	2	1	3
4089	1	0	2	0	2
4089	2	1	1	0	0
4089	2	0	4	1	3
4090	2	1	3	0	1
4090	1	0	1	0	3
4090	1	0	0	1	1
4090	2	0	2	0	4
4091	2	1	3	0	4
4091	1	0	1	1	2
4091	1	1	3	1	2
4091	2	1	1	0	3
4092	1	0	3	0	2
4092	2	0	3	1	0
4092	1	0	5	0	4
4092	2	0	3	1	1
4093	1	0	1	0	3
4093	2	1	0	1	3
4093	1	0	2	1	0
4093	1	1	1	1	2
4094	1	0	0	1	1
4094	1	0	1	0	1
4094	2	0	5	0	1
4094	1	0	2	0	3
4095	2	1	4	1	0
4095	1	0	1	1	1
4095	1	0	0	1	4
4095	2	0	3	0	3
4096	2	1	2	0	4
4096	1	0	4	1	1
4096	2	0	1	1	1
4096	2	1	3	0	5
4097	1	0	4	0	4
4097	1	1	3	1	3
4097	1	1	1	1	5
4097	1	0	1	0	2
4098	1	0	3	1	0
4098	2	0	5	0	1
4098	2	0	4	1	4
4098	1	0	2	0	4
4099	1	1	3	1	4
4099	2	0	1	0	1
4099	2	1	3	1	3
4099	2	1	2	0	5
4100	1	1	4	1	3
4100	2	0	5	0	5
4100	2	0	1	1	0
4100	1	0	2	1	5
4101	1	0	5	0	1
4101	2	1	1	0	2
4101	1	0	4	1	4
4101	1	0	2	1	2
4102	1	0	1	0	3
4102	1	0	3	0	4
4102	2	0	5	1	1
4102	1	0	2	0	0
4103	2	1	4	1	3
4103	1	1	4	0	4
4103	1	0	0	1	1
4103	2	0	3	0	1
4104	2	1	0	0	1
4104	1	0	4	1	5
4104	2	1	1	1	0
4104	2	1	5	0	3
4105	1	0	1	1	2
4105	1	1	4	1	5
4105	2	0	3	0	3
4105	2	1	4	1	1
4106	2	1	1	1	0
4106	1	1	4	1	3
4106	2	0	3	0	2
4106	2	0	1	0	1
4107	1	1	4	1	5
4107	1	0	5	0	5
4107	1	1	0	0	2
4107	1	1	1	1	4
4108	1	0	5	1	4
4108	1	0	5	0	4
4108	1	1	4	0	3
4108	1	0	3	0	3
4109	2	0	2	0	3
4109	2	0	4	1	1
4109	2	1	2	0	3
4109	1	1	4	1	0
4110	2	1	2	0	1
4110	2	0	4	0	3
4110	2	1	2	0	3
4110	1	1	2	1	1
4111	2	0	5	0	4
4111	2	1	4	1	1
4111	2	1	5	0	5
4111	2	0	0	1	3
4112	1	1	1	1	5
4112	2	1	2	1	3
4112	2	0	3	0	2
4112	2	0	1	0	0
4113	1	0	2	0	0
4113	2	0	3	1	0
4113	2	1	2	1	0
4113	2	1	1	0	4
4114	1	0	1	1	4
4114	2	1	5	0	4
4114	2	1	3	0	5
4114	2	0	4	0	3
4115	2	1	2	0	1
4115	2	0	1	1	1
4115	2	1	4	0	3
4115	2	1	4	1	1
4116	2	1	2	1	4
4116	2	1	2	0	2
4116	1	0	1	0	4
4116	2	1	2	1	1
4117	1	0	1	0	0
4117	1	0	2	0	4
4117	1	0	1	1	4
4117	1	0	4	0	3
4118	2	0	4	0	2
4118	2	1	4	0	2
4118	1	0	4	1	2
4118	1	1	1	1	3
4119	2	1	2	0	4
4119	2	0	3	1	1
4119	2	1	2	0	5
4119	1	0	3	0	3
4120	2	1	3	0	2
4120	2	0	3	1	0
4120	2	1	4	0	0
4120	2	1	3	0	4
4121	2	1	4	1	2
4121	2	0	2	0	1
4121	1	0	1	1	3
4121	1	0	4	1	4
4122	1	0	0	1	4
4122	2	1	2	1	2
4122	2	0	4	0	4
4122	1	0	1	0	2
4123	2	1	0	0	4
4123	2	1	3	1	3
4123	1	1	2	1	4
4123	1	0	3	1	3
4124	2	1	5	1	5
4124	2	1	2	1	3
4124	2	1	1	0	0
4124	2	1	2	1	0
4125	1	0	3	0	1
4125	2	0	4	1	3
4125	2	1	0	0	2
4125	2	1	2	1	5
4126	1	0	3	1	1
4126	1	0	1	1	3
4126	2	0	3	0	1
4126	1	0	4	0	4
4127	1	0	1	1	4
4127	1	0	1	1	3
4127	2	1	3	1	4
4127	1	0	4	0	3
4128	1	1	1	0	3
4128	2	1	5	1	5
4128	2	1	4	0	0
4128	1	1	3	1	4
4129	1	0	2	1	0
4129	1	0	2	1	3
4129	2	0	4	0	1
4129	1	0	0	1	4
4130	1	1	0	0	5
4130	1	1	0	0	1
4130	1	0	3	0	3
4130	1	1	2	1	4
4131	1	1	2	1	4
4131	2	1	2	0	1
4131	1	0	5	1	5
4131	2	1	0	0	3
4132	1	1	1	0	5
4132	1	0	3	1	4
4132	2	1	4	1	1
4132	2	1	0	0	1
4133	2	0	3	0	2
4133	2	0	3	1	0
4133	2	0	5	0	1
4133	1	1	2	1	3
4134	2	1	2	0	3
4134	2	1	4	1	1
4134	1	0	4	1	1
4134	2	1	2	1	5
4135	2	1	1	0	2
4135	2	0	1	1	1
4135	1	0	2	0	1
4135	2	0	2	0	2
4136	2	0	1	1	1
4136	2	1	3	1	2
4136	2	1	3	0	1
4136	1	0	2	0	5
4137	2	0	3	1	1
4137	1	1	1	1	2
4137	1	0	3	0	2
4137	1	1	3	1	3
4138	1	0	0	0	2
4138	2	1	1	0	1
4138	2	0	3	0	3
4138	2	0	4	1	3
4139	1	1	0	0	4
4139	1	1	0	0	3
4139	1	0	3	1	4
4139	1	0	4	0	5
4140	2	1	2	1	4
4140	2	0	0	0	0
4140	2	0	1	0	4
4140	2	1	5	1	0
4141	1	1	4	1	3
4141	1	0	4	1	3
4141	1	0	1	0	3
4141	1	0	5	1	1
4142	1	0	2	1	2
4142	1	0	1	1	5
4142	2	1	1	0	1
4142	2	1	0	0	0
4143	1	0	2	1	5
4143	2	0	3	1	3
4143	1	1	3	1	5
4143	1	0	2	0	3
4144	1	0	2	1	5
4144	1	1	0	1	1
4144	2	1	5	0	2
4144	2	0	2	1	4
4145	1	0	0	0	5
4145	1	0	3	1	2
4145	1	1	1	1	2
4145	2	0	2	0	1
4146	1	0	1	0	1
4146	1	0	0	1	4
4146	1	1	2	0	4
4146	2	0	2	0	2
4147	2	1	1	0	2
4147	2	0	1	1	0
4147	1	1	1	1	1
4147	1	0	2	1	4
4148	1	1	4	1	3
4148	2	0	1	0	2
4148	1	1	4	0	0
4148	2	1	1	1	2
4149	1	1	4	1	5
4149	1	0	1	1	2
4149	1	1	3	1	2
4149	1	0	4	1	0
4150	2	1	0	0	2
4150	1	0	0	0	2
4150	2	0	3	0	3
4150	1	0	1	0	1
4151	2	1	1	1	2
4151	1	1	4	1	2
4151	2	0	4	1	0
4151	2	1	3	1	5
4152	1	0	1	0	5
4152	2	1	3	0	0
4152	2	1	3	0	2
4152	1	0	1	0	3
4153	1	1	0	1	5
4153	1	1	3	0	2
4153	1	0	2	1	3
4153	1	0	5	1	5
4154	2	1	2	1	3
4154	2	0	4	0	2
4154	2	1	3	0	3
4154	1	0	3	0	0
4155	2	0	1	0	3
4155	2	1	3	0	1
4155	1	1	2	1	3
4155	2	1	2	0	1
4156	2	1	1	0	2
4156	1	0	3	1	5
4156	1	0	2	0	3
4156	1	1	4	1	4
4157	2	0	3	0	3
4157	2	0	3	0	2
4157	2	0	4	1	3
4157	1	0	1	1	4
4158	1	1	1	1	3
4158	2	1	0	0	2
4158	2	1	2	0	5
4158	2	1	5	1	3
4159	2	1	2	1	4
4159	1	1	4	0	1
4159	1	0	3	1	1
4159	1	0	1	0	5
4160	1	1	1	1	1
4160	1	0	4	0	2
4160	1	1	2	1	5
4160	2	0	3	0	2
4161	1	0	1	1	4
4161	1	1	1	1	4
4161	2	1	5	0	4
4161	2	1	0	0	3
4162	2	0	4	0	2
4162	1	0	3	1	4
4162	1	0	2	1	1
4162	1	0	3	0	0
4163	2	0	2	0	3
4163	1	0	4	1	3
4163	1	0	4	1	0
4163	2	1	3	0	0
4164	2	0	4	0	4
4164	1	0	1	0	4
4164	1	0	1	1	3
4164	1	0	4	1	2
4165	1	1	1	0	4
4165	1	0	0	1	4
4165	2	1	3	1	2
4165	1	0	5	1	3
4166	1	0	5	1	2
4166	2	1	3	0	1
4166	1	0	0	0	5
4166	2	1	1	0	2
4167	2	1	4	0	4
4167	1	1	0	0	1
4167	1	1	3	1	3
4167	1	1	5	1	1
4168	2	1	2	0	1
4168	2	1	3	0	0
4168	1	0	3	0	3
4168	1	1	2	1	4
4169	1	0	0	0	1
4169	2	1	4	0	3
4169	2	1	5	0	3
4169	2	1	2	0	0
4170	2	1	5	0	4
4170	1	0	2	1	0
4170	1	0	2	1	2
4170	2	0	3	0	1
4171	2	0	4	1	2
4171	2	0	3	0	4
4171	1	1	3	1	1
4171	2	1	1	1	0
4172	2	1	5	1	4
4172	2	0	3	0	5
4172	1	1	1	1	3
4172	2	1	2	1	2
4173	2	0	3	0	2
4173	2	1	4	0	3
4173	1	1	2	1	1
4173	2	1	0	0	0
4174	2	0	3	0	1
4174	2	1	4	1	2
4174	2	0	3	0	1
4174	2	1	3	0	2
4175	1	0	2	1	5
4175	1	0	0	0	2
4175	2	0	2	0	4
4175	1	1	4	0	1
4176	1	0	3	0	2
4176	1	0	3	1	5
4176	2	0	5	1	3
4176	2	1	3	1	1
4177	2	1	5	0	3
4177	2	1	2	0	2
4177	2	0	2	1	2
4177	1	0	2	0	3
4178	2	1	4	1	2
4178	1	0	2	1	5
4178	2	1	5	1	3
4178	1	0	1	1	5
4179	2	0	1	0	1
4179	2	1	2	1	4
4179	2	1	4	0	1
4179	2	1	3	0	5
4180	1	0	4	1	4
4180	2	1	5	1	5
4180	1	0	2	1	2
4180	2	1	3	1	3
4181	1	1	0	1	4
4181	1	1	2	1	2
4181	2	0	3	0	1
4181	1	0	2	1	1
4182	2	1	2	0	5
4182	2	0	1	0	1
4182	2	1	0	0	0
4182	2	1	3	1	2
4183	2	0	1	1	1
4183	1	0	2	0	2
4183	1	0	0	1	4
4183	1	1	2	1	1
4184	2	0	4	0	2
4184	2	1	3	0	4
4184	2	0	5	1	1
4184	2	0	5	0	4
4185	1	0	1	1	3
4185	2	1	1	1	4
4185	1	0	1	1	0
4185	1	0	0	1	5
4186	1	1	2	1	2
4186	2	1	0	0	1
4186	2	1	3	0	2
4186	1	1	0	1	2
4187	2	1	2	0	1
4187	2	0	1	0	3
4187	2	1	1	0	1
4187	2	0	5	0	1
4188	1	0	2	0	4
4188	1	1	3	1	2
4188	2	1	4	1	0
4188	2	0	4	0	3
4189	1	0	0	1	1
4189	1	1	2	0	3
4189	1	0	1	1	4
4189	1	0	3	0	3
4190	2	1	3	0	2
4190	1	0	3	0	5
4190	2	1	5	0	3
4190	2	1	3	0	4
4191	1	1	1	0	2
4191	2	0	4	1	4
4191	2	1	3	1	4
4191	2	1	1	0	3
4192	2	1	3	0	0
4192	2	1	4	0	2
4192	1	1	3	1	3
4192	2	1	1	1	1
4193	1	0	3	1	3
4193	2	0	4	0	0
4193	2	1	1	1	3
4193	2	1	3	0	1
4194	1	0	5	1	1
4194	1	0	2	1	3
4194	2	0	0	1	1
4194	2	1	5	0	4
4195	2	1	4	0	2
4195	2	1	3	0	1
4195	1	0	4	1	2
4195	1	0	5	1	1
4196	2	1	4	0	2
4196	1	1	2	1	4
4196	2	0	1	1	4
4196	1	1	3	0	3
4197	1	1	0	0	3
4197	1	0	0	0	3
4197	2	0	1	0	2
4197	1	1	2	0	3
4198	2	0	3	0	3
4198	2	1	3	1	0
4198	2	0	2	0	2
4198	1	1	3	1	5
4199	2	0	1	0	3
4199	2	1	4	1	3
4199	1	1	2	1	4
4199	1	0	2	0	4
4200	2	1	0	1	3
4200	1	0	2	0	4
4200	1	0	2	1	0
4200	2	1	3	0	0
4201	2	0	4	0	3
4201	2	0	3	0	3
4201	2	0	3	0	4
4201	2	1	4	0	4
4202	2	0	4	1	1
4202	1	1	4	1	5
4202	1	1	0	0	4
4202	1	1	2	0	1
4203	1	0	3	1	1
4203	1	1	0	0	1
4203	2	0	4	0	2
4203	2	0	3	0	2
4204	1	1	3	1	1
4204	1	1	2	1	4
4204	2	1	1	0	3
4204	1	1	3	0	5
4205	2	1	1	0	4
4205	1	1	1	0	4
4205	2	1	1	1	3
4205	1	1	1	0	2
4206	2	0	2	0	3
4206	2	1	2	0	5
4206	2	0	5	0	1
4206	1	1	1	0	4
4207	2	0	3	0	3
4207	2	0	4	1	1
4207	1	1	1	0	1
4207	1	0	1	0	1
4208	2	1	1	0	1
4208	2	1	4	1	0
4208	2	1	1	1	3
4208	1	0	1	1	3
4209	2	1	3	1	5
4209	1	0	2	1	3
4209	1	1	2	1	4
4209	1	0	1	1	2
4210	1	1	1	1	2
4210	2	0	0	1	0
4210	2	1	1	0	1
4210	1	0	3	0	2
4211	1	0	2	1	4
4211	2	1	4	0	0
4211	2	0	3	1	2
4211	1	0	1	0	0
4212	1	1	2	0	2
4212	1	1	1	0	3
4212	2	1	2	1	2
4212	2	0	2	1	2
4213	1	1	3	0	4
4213	1	1	1	0	4
4213	2	0	4	0	2
4213	2	1	1	1	1
4214	2	1	4	0	3
4214	2	1	0	0	3
4214	2	1	2	1	1
4214	1	0	3	1	2
4215	2	1	5	1	2
4215	1	1	0	1	0
4215	2	1	2	1	0
4215	1	1	2	1	1
4216	2	1	5	1	1
4216	2	0	4	1	5
4216	1	0	0	0	1
4216	1	1	0	0	3
4217	2	1	3	1	4
4217	2	1	3	1	3
4217	1	0	4	1	5
4217	2	1	3	0	5
4218	1	0	2	0	4
4218	2	1	1	0	1
4218	1	1	0	1	0
4218	2	0	3	0	2
4219	1	0	2	1	2
4219	2	1	1	0	1
4219	2	1	2	0	3
4219	1	0	0	0	2
4220	1	0	4	1	3
4220	2	1	5	0	0
4220	2	1	3	1	1
4220	2	1	4	0	0
4221	2	0	3	1	5
4221	1	0	3	1	1
4221	1	0	3	1	2
4221	1	0	1	1	1
4222	1	1	2	0	5
4222	2	1	3	1	1
4222	1	1	1	1	2
4222	2	1	4	1	0
4223	2	0	1	0	0
4223	2	0	3	1	5
4223	2	0	0	1	3
4223	1	0	5	1	3
4224	1	0	4	0	1
4224	1	0	1	1	2
4224	2	1	4	0	1
4224	2	1	4	0	4
4225	2	1	4	1	1
4225	1	1	1	1	5
4225	1	0	1	0	4
4225	1	0	2	0	3
4226	2	0	1	0	3
4226	2	0	4	0	0
4226	2	1	1	1	1
4226	2	1	1	1	3
4227	1	0	1	0	2
4227	1	0	1	0	3
4227	1	1	1	0	5
4227	1	1	2	0	3
4228	2	1	3	0	4
4228	1	0	1	1	5
4228	2	1	5	0	3
4228	1	0	1	1	3
4229	2	0	4	0	1
4229	1	0	1	0	3
4229	1	1	0	1	0
4229	1	1	4	1	5
4230	2	0	2	1	4
4230	2	0	4	1	1
4230	1	0	3	1	2
4230	1	0	2	0	2
4231	1	0	2	1	2
4231	1	1	0	1	2
4231	2	0	3	0	1
4231	2	1	1	0	4
4232	2	0	2	0	0
4232	1	1	1	1	4
4232	2	0	5	0	1
4232	1	1	0	1	2
4233	1	1	0	1	3
4233	1	1	1	1	3
4233	2	0	5	0	5
4233	1	0	3	1	3
4234	1	0	3	0	1
4234	2	0	4	1	3
4234	1	1	3	1	5
4234	2	1	3	1	1
4235	2	0	3	0	2
4235	1	0	4	1	1
4235	1	1	2	1	4
4235	2	1	2	1	1
4236	2	1	5	1	0
4236	1	0	3	1	2
4236	1	0	0	1	0
4236	1	0	3	0	3
4237	1	0	0	1	5
4237	2	0	1	0	3
4237	1	0	4	1	0
4237	1	0	3	0	4
4238	2	0	3	0	4
4238	2	1	2	1	2
4238	1	1	0	0	1
4238	1	0	0	1	5
4239	2	1	4	0	1
4239	2	1	5	0	1
4239	1	1	0	1	3
4239	2	1	2	1	0
4240	2	1	2	1	3
4240	2	0	3	0	4
4240	2	1	4	0	2
4240	2	0	4	0	0
4241	1	0	3	1	4
4241	2	1	2	0	1
4241	1	0	2	1	3
4241	1	1	2	1	2
4242	1	0	1	1	3
4242	2	1	3	1	2
4242	2	0	1	0	1
4242	2	0	2	0	0
4243	1	0	4	1	1
4243	1	0	1	0	2
4243	2	0	4	1	1
4243	2	1	5	1	1
4244	2	1	3	0	1
4244	1	0	1	1	5
4244	2	0	2	1	0
4244	1	0	3	1	5
4245	1	0	0	1	0
4245	2	0	2	0	1
4245	1	0	2	0	5
4245	1	0	0	0	3
4246	2	0	4	0	4
4246	2	0	4	0	5
4246	2	0	2	0	4
4246	2	0	4	0	3
4247	2	1	1	0	5
4247	2	0	3	0	3
4247	1	1	2	0	5
4247	2	0	2	0	1
4248	2	1	3	1	4
4248	2	0	4	0	1
4248	1	0	1	0	3
4248	2	1	4	0	4
4249	1	0	2	0	0
4249	2	1	0	0	0
4249	1	1	2	0	2
4249	2	0	5	0	0
4250	2	1	5	1	3
4250	2	0	4	0	2
4250	2	1	4	0	4
4250	2	1	3	1	1
4251	1	0	3	1	2
4251	2	1	4	1	4
4251	2	0	5	1	2
4251	2	0	4	1	1
4252	2	0	4	1	1
4252	1	0	0	1	3
4252	1	1	0	0	5
4252	2	1	5	0	1
4253	1	0	0	1	5
4253	2	1	4	1	2
4253	1	0	0	1	2
4253	1	1	1	0	2
4254	1	0	3	1	4
4254	1	1	1	1	2
4254	1	0	3	0	4
4254	2	1	2	0	3
4255	2	0	1	1	2
4255	1	0	1	1	0
4255	2	1	3	0	3
4255	2	0	1	0	0
4256	2	1	2	0	1
4256	2	1	2	1	1
4256	1	0	3	1	1
4256	1	1	0	1	3
4257	1	0	1	1	2
4257	2	1	5	0	2
4257	2	1	2	1	1
4257	1	0	1	0	0
4258	2	1	5	1	0
4258	2	1	3	0	1
4258	1	1	2	1	4
4258	2	1	2	0	1
4259	2	1	1	1	2
4259	2	0	3	0	1
4259	2	1	5	0	4
4259	1	0	4	1	1
4260	2	0	1	0	4
4260	1	0	3	1	4
4260	1	0	2	1	1
4260	1	0	1	1	2
4261	1	1	2	1	3
4261	1	1	3	0	5
4261	2	1	4	1	3
4261	1	1	1	1	5
4262	1	1	4	0	5
4262	1	0	3	0	4
4262	1	1	1	1	3
4262	2	1	1	0	1
4263	2	1	4	0	1
4263	1	1	2	0	4
4263	1	0	2	0	1
4263	1	0	3	1	0
4264	1	0	3	1	0
4264	2	0	5	1	5
4264	1	1	1	0	3
4264	1	1	5	1	4
4265	1	1	0	1	5
4265	2	1	4	1	2
4265	2	1	3	1	4
4265	1	0	0	0	4
4266	2	0	3	0	3
4266	1	0	3	1	3
4266	2	0	4	0	4
4266	2	1	4	1	4
4267	2	0	1	1	1
4267	1	0	4	0	2
4267	2	0	3	1	4
4267	1	0	0	0	1
4268	2	1	4	1	2
4268	2	1	2	1	3
4268	2	1	2	0	0
4268	2	1	4	0	4
4269	1	0	1	0	1
4269	1	1	4	0	3
4269	1	0	1	0	4
4269	1	0	3	1	1
4270	1	1	2	1	3
4270	2	0	3	0	1
4270	2	0	1	0	2
4270	1	0	4	1	4
4271	1	0	2	0	1
4271	2	1	3	1	2
4271	2	1	1	1	1
4271	1	0	1	0	1
4272	1	1	1	0	2
4272	1	1	2	0	2
4272	2	1	5	0	3
4272	2	1	5	0	0
4273	1	0	2	0	2
4273	1	1	1	1	4
4273	1	1	4	0	4
4273	2	1	4	0	3
4274	1	0	5	1	1
4274	1	0	0	0	5
4274	1	1	1	1	3
4274	2	1	4	1	4
4275	2	1	3	1	3
4275	1	0	3	0	2
4275	1	0	3	1	0
4275	2	1	0	0	1
4276	1	0	1	0	1
4276	1	1	0	0	2
4276	2	0	4	0	2
4276	1	1	3	1	5
4277	1	0	2	0	3
4277	2	0	3	0	1
4277	1	0	1	0	1
4277	2	1	3	1	4
4278	1	0	1	0	2
4278	1	1	2	1	4
4278	2	1	2	0	2
4278	2	1	4	1	3
4279	2	0	3	0	1
4279	1	0	2	0	2
4279	1	1	4	0	4
4279	1	1	1	1	2
4280	1	1	4	0	4
4280	2	0	1	0	1
4280	2	1	4	1	1
4280	2	0	4	0	2
4281	2	0	4	0	4
4281	1	1	1	1	4
4281	2	0	4	0	2
4281	1	1	1	0	4
4282	1	0	3	1	3
4282	1	1	1	1	3
4282	2	0	2	1	0
4282	2	1	0	1	4
4283	2	0	5	0	1
4283	1	0	2	1	4
4283	2	1	4	0	2
4283	1	0	3	1	1
4284	2	0	3	0	2
4284	2	1	1	0	5
4284	1	0	4	1	2
4284	1	1	3	1	1
4285	1	1	1	1	5
4285	1	0	0	1	0
4285	2	1	1	0	2
4285	2	0	1	1	0
4286	1	1	5	1	3
4286	1	0	1	0	4
4286	2	0	2	0	3
4286	2	1	1	1	1
4287	2	1	2	1	2
4287	1	1	1	1	0
4287	1	0	1	1	3
4287	1	1	2	0	3
4288	2	1	1	0	1
4288	1	1	3	1	5
4288	1	0	2	1	0
4288	1	1	0	0	3
4289	2	0	4	0	1
4289	1	0	4	1	3
4289	1	0	0	0	3
4289	2	1	5	1	3
4290	1	1	0	1	0
4290	2	1	5	0	2
4290	1	0	3	1	0
4290	1	0	4	0	4
4291	2	1	3	0	1
4291	1	1	0	1	1
4291	2	1	5	0	4
4291	1	0	1	1	3
4292	1	1	5	1	5
4292	1	1	2	1	3
4292	1	0	1	0	4
4292	1	0	0	0	1
4293	1	0	2	1	2
4293	2	1	4	0	2
4293	2	0	4	0	1
4293	2	0	2	0	1
4294	1	0	0	0	0
4294	2	1	5	0	5
4294	1	0	4	1	4
4294	1	0	5	1	3
4295	2	0	1	1	1
4295	2	1	3	0	5
4295	2	1	1	0	5
4295	1	0	4	1	3
4296	2	0	5	0	0
4296	1	0	4	1	0
4296	1	0	2	1	5
4296	2	0	1	1	2
4297	2	1	2	0	0
4297	2	1	1	0	5
4297	1	1	3	1	3
4297	2	0	5	0	3
4298	1	1	5	0	2
4298	1	1	4	1	2
4298	2	1	4	1	5
4298	2	1	0	1	1
4299	1	1	2	1	2
4299	1	0	1	1	4
4299	1	1	3	0	4
4299	1	1	3	1	3
4300	2	0	4	1	1
4300	2	0	4	0	2
4300	1	1	4	1	4
4300	2	1	3	0	1
