ID,x1,x2,x3,x4,y1,y2,y3,y4,choice
4481,8,2,7,1,3,4,1,4,1
4482,2,4,5,6,3,8,4,8,1
4482,3,8,4,10,8,9,9,3,4
4482,8,7,2,8,9,8,3,1,4
4482,6,8,3,1,9,3,5,9,2
4482,3,10,4,3,3,2,4,3,2
4482,5,6,3,1,4,7,1,3,1
4482,10,4,5,10,3,4,4,6,1
4482,2,2,4,5,8,6,1,10,3
4483,10,9,1,10,6,3,3,2,1
4483,2,8,6,6,4,6,4,4,2
4483,7,7,3,6,6,2,9,5,1
4483,3,6,1,2,8,1,10,6,3
4483,4,1,7,7,1,7,7,2,2
4483,3,4,7,6,1,8,1,2,2
4483,5,6,8,5,10,1,7,6,3
4483,4,6,6,3,3,8,8,9,2
4484,7,4,2,9,2,7,4,4,1
4484,4,9,10,8,7,5,5,8,1
4484,1,1,6,4,4,10,5,3,4
4484,6,8,6,9,9,10,5,7,3
4484,4,1,7,4,1,2,1,9,1
4484,9,3,10,4,6,2,8,9,2
4484,3,3,10,10,6,2,3,7,2
4484,2,6,5,10,6,8,3,5,3
4485,2,3,5,6,5,9,7,5,1
4485,1,7,5,1,8,4,5,4,1
4485,3,6,5,7,2,3,7,4,2
4485,4,5,4,5,6,10,10,3,4
4485,9,6,10,1,1,3,4,2,4
4485,3,10,10,10,2,1,8,10,2
4485,5,5,8,10,9,10,10,8,4
4485,2,6,7,9,7,5,4,2,1
4486,3,9,1,1,5,8,3,1,4
4486,10,9,2,5,6,1,7,2,4
4486,9,1,5,5,5,2,4,8,2
4486,5,5,4,10,1,4,6,4,1
4486,6,2,9,8,8,10,1,6,3
4486,6,2,3,1,9,10,9,5,4
4486,1,4,7,4,4,8,1,6,3
4486,1,8,5,4,8,5,10,5,4
4487,6,7,8,7,10,10,3,3,1
4487,4,7,8,1,3,1,2,3,3
4487,4,6,2,4,5,9,3,2,2
4487,1,1,8,3,6,3,8,10,4
4487,8,9,7,4,4,4,9,10,3
4487,2,4,6,8,3,4,5,9,4
4487,3,7,8,4,1,2,4,8,3
4487,3,1,2,5,4,9,4,6,4
4488,4,5,9,7,5,9,6,1,3
4488,10,4,2,5,1,4,1,10,2
4488,1,4,8,10,3,6,4,1,3
4488,5,7,1,2,3,6,10,3,3
4488,9,9,2,1,6,2,5,2,3
4488,5,5,8,2,2,2,1,8,1
4488,6,10,9,4,4,3,7,10,2
4488,6,9,1,6,8,9,7,3,3
4489,6,3,2,6,7,7,5,8,1
4489,6,1,7,3,1,4,4,9,1
4489,2,6,2,10,1,5,9,2,3
4489,10,2,4,7,5,6,1,5,2
4489,5,6,4,1,9,6,3,3,3
4489,6,3,2,2,6,3,4,4,2
4489,2,4,8,3,8,8,7,10,3
4489,8,3,10,2,10,2,9,4,2
4490,2,4,7,1,2,3,7,2,4
4490,2,5,5,1,4,1,4,2,2
4490,10,10,5,10,9,8,2,1,2
4490,1,7,4,8,10,4,1,9,4
4490,3,8,2,1,5,2,9,1,3
4490,2,7,6,10,2,9,5,4,4
4490,6,8,6,6,10,6,6,5,1
4490,6,4,3,4,8,10,10,9,1
4491,7,9,4,5,10,2,6,1,1
4491,6,4,8,6,7,5,1,7,1
4491,5,7,3,3,5,2,10,9,4
4491,7,7,7,10,4,4,3,10,1
4491,8,8,6,6,4,1,7,1,3
4491,2,7,1,8,4,6,9,9,3
4491,5,2,9,1,6,2,3,6,3
4491,3,6,6,9,1,9,7,4,2
4492,6,7,9,10,8,10,5,5,1
4492,4,4,10,4,5,7,7,9,4
4492,1,6,3,7,1,7,8,8,1
4492,6,2,5,6,3,10,6,1,3
4492,8,9,9,9,3,4,9,8,4
4492,8,5,9,3,9,4,1,7,1
4492,6,6,3,8,3,6,6,2,3
4492,5,8,1,3,2,9,2,2,3
4493,2,4,1,3,8,4,10,6,2
4493,3,9,8,2,4,5,3,9,3
4493,4,3,3,7,2,3,7,10,1
4493,9,3,3,2,7,10,1,2,4
4493,6,9,1,9,9,6,9,2,4
4493,9,7,8,5,6,3,2,1,3
4493,1,1,4,3,10,6,8,2,4
4493,8,6,6,8,8,8,4,2,4
4494,9,10,8,4,3,10,5,7,1
4494,5,10,4,1,5,7,7,9,4
4494,3,9,7,10,3,9,5,9,4
4494,5,8,8,8,7,6,3,3,4
4494,8,6,1,6,6,4,6,10,4
4494,4,8,9,6,10,9,4,7,1
4494,10,10,4,10,9,9,9,4,4
4494,6,8,3,1,8,3,7,2,3
4495,8,3,10,5,6,2,5,6,1
4495,6,9,8,6,6,2,9,3,3
4495,8,6,9,6,3,8,10,5,3
4495,2,4,6,10,4,9,8,8,4
4495,1,5,3,4,4,6,7,1,2
4495,3,9,1,6,3,7,6,5,2
4495,1,4,6,4,9,2,1,8,3
4495,9,9,5,3,1,6,7,8,1
4496,4,10,6,6,10,9,10,5,4
4496,9,2,7,6,10,1,5,1,2
4496,10,6,8,8,4,5,9,7,1
4496,6,3,2,6,6,10,3,6,4
4496,3,1,1,7,2,4,3,6,4
4496,8,7,7,1,1,8,7,2,1
4496,5,3,1,2,7,9,1,10,3
4496,9,6,1,7,3,2,8,5,2
4497,1,4,10,6,7,8,1,7,3
4497,6,7,9,7,5,9,2,10,4
4497,2,3,1,4,10,2,9,1,3
4497,8,7,3,7,5,8,2,2,2
4497,8,4,5,6,7,2,10,5,3
4497,3,7,1,6,9,6,2,6,3
4497,2,9,6,4,9,10,1,4,2
4497,9,6,1,10,2,8,10,2,4
4498,10,7,2,3,2,6,10,6,3
4498,6,7,10,9,10,1,8,2,3
4498,8,2,8,10,10,5,1,2,2
4498,9,5,9,4,6,8,8,4,1
4498,1,4,7,2,7,4,4,3,3
4498,4,7,10,6,8,4,1,10,4
4498,3,7,4,1,6,8,9,8,2
4498,6,7,1,2,4,7,6,6,2
4499,4,2,1,7,3,10,1,3,3
4499,1,1,10,9,5,1,4,2,1
4499,2,7,6,9,1,8,9,2,1
4499,4,3,10,5,4,8,6,6,1
4499,4,7,6,10,3,1,2,3,3
4499,6,7,6,8,5,10,8,5,1
4499,10,6,8,4,4,5,10,5,3
4499,1,7,7,10,6,7,5,9,1
4500,4,5,4,8,3,6,4,3,1
4500,2,8,1,7,1,3,3,7,2
4500,9,6,8,10,6,2,3,6,4
4500,4,5,5,5,10,8,5,5,3
4500,1,8,2,1,7,6,6,7,2
4500,6,7,10,5,4,2,5,8,3
4500,7,6,7,2,4,9,9,7,4
4500,1,9,8,9,1,5,2,4,1
4501,1,3,10,9,7,9,10,4,4
4501,4,1,5,7,9,1,7,7,2
4501,7,3,8,4,10,5,10,9,3
4501,7,5,9,7,10,9,1,4,2
4501,4,2,9,9,6,7,2,9,2
4501,2,9,2,1,8,10,9,1,4
4501,5,5,7,1,10,2,4,9,2
4501,5,8,9,9,5,5,1,6,3
4502,5,9,9,6,1,10,2,10,1
4502,3,6,7,6,2,2,10,10,1
4502,9,5,8,5,5,7,3,9,3
4502,1,4,3,6,1,2,1,10,1
4502,8,3,7,6,4,9,10,4,4
4502,5,5,5,8,3,3,5,9,3
4502,6,3,9,6,1,5,3,6,1
4502,8,3,2,8,2,7,8,7,2
4503,1,5,2,9,1,7,4,2,2
4503,9,7,3,9,8,1,5,3,1
4503,6,8,4,9,1,5,4,8,4
4503,7,1,5,6,5,10,2,6,3
4503,7,8,9,10,6,2,9,10,4
4503,3,6,6,10,1,7,6,4,3
4503,2,1,5,10,5,10,4,7,3
4503,2,2,5,4,8,4,2,8,4
4504,6,9,4,1,1,1,7,9,1
4504,7,8,4,10,2,2,1,3,2
4504,3,5,9,2,6,7,3,4,4
4504,6,2,6,2,3,9,6,6,2
4504,8,4,9,2,1,2,4,9,2
4504,10,8,2,2,5,8,4,7,3
4504,8,2,8,5,9,7,4,6,2
4504,7,6,7,4,7,10,10,8,4
4505,4,9,5,2,2,8,7,8,2
4505,10,5,8,5,6,10,1,1,2
4505,2,8,8,9,9,10,9,1,2
4505,7,10,4,5,3,9,5,10,4
4505,10,8,3,4,6,9,8,3,1
4505,10,7,8,2,7,10,10,8,1
4505,10,1,4,8,2,1,3,3,1
4505,8,9,6,5,8,1,5,10,1
4506,9,5,10,5,3,8,3,8,3
4506,3,5,5,10,8,1,4,4,4
4506,3,6,2,10,1,10,9,2,2
4506,2,8,7,10,5,1,10,1,3
4506,7,6,10,6,7,6,5,2,3
4506,9,10,8,2,4,9,6,1,2
4506,5,1,5,6,4,6,1,1,1
4506,3,5,3,3,2,6,9,4,2
4507,2,10,10,9,6,6,10,1,3
4507,10,9,2,1,2,7,8,8,1
4507,10,2,3,10,6,9,3,4,4
4507,8,1,10,1,5,3,8,7,2
4507,1,7,2,1,2,9,10,5,1
4507,2,10,4,1,8,3,5,6,2
4507,2,9,4,4,10,2,10,5,3
4507,8,8,1,8,5,8,7,10,1
4508,7,4,7,8,9,10,7,9,4
4508,3,5,6,4,4,7,10,5,3
4508,7,9,1,2,4,3,6,2,2
4508,9,2,2,9,7,5,3,4,4
4508,1,7,4,9,7,2,2,5,4
4508,5,9,10,1,2,5,5,3,3
4508,9,6,3,8,10,5,6,7,1
4508,3,1,4,8,6,9,10,5,4
4509,3,8,2,6,6,1,1,6,2
4509,5,10,2,5,9,8,9,8,3
4509,3,4,6,10,2,9,8,4,4
4509,6,5,5,3,10,8,7,5,4
4509,2,9,10,3,8,1,5,3,1
4509,9,1,4,1,4,6,3,5,3
4509,3,7,2,8,5,4,3,9,2
4509,8,5,7,2,5,4,4,8,1
4510,1,2,1,7,10,4,7,7,2
4510,2,3,1,7,10,7,7,7,4
4510,3,1,3,6,8,3,6,1,4
4510,5,3,7,9,5,9,2,7,1
4510,1,4,10,8,10,6,1,1,3
4510,4,3,9,9,5,10,5,2,4
4510,1,8,6,8,6,6,10,5,2
4510,9,4,1,3,10,3,5,7,1
4511,9,9,1,8,10,6,9,10,3
4511,5,2,9,1,6,9,9,9,3
4511,3,8,2,10,1,5,2,8,3
4511,9,7,7,10,9,8,4,10,1
4511,4,1,3,5,9,6,9,3,3
4511,9,10,9,8,8,8,7,1,1
4511,4,9,6,6,4,1,6,3,2
4511,2,5,8,6,7,5,1,6,1
4512,9,5,7,3,7,5,9,7,1
4512,6,9,1,7,6,7,9,6,2
4512,8,5,9,10,8,8,7,8,3
4512,7,4,2,4,6,4,5,10,1
4512,1,4,1,5,9,9,4,4,4
4512,1,1,10,2,3,5,6,7,1
4512,10,6,8,1,10,7,1,8,1
4512,4,3,8,3,5,2,4,9,2
4513,2,7,4,3,8,3,9,4,1
4513,10,2,6,1,4,1,1,5,2
4513,3,4,6,8,7,7,4,5,3
4513,7,2,8,10,3,2,4,4,2
4513,5,5,6,8,3,5,1,6,3
4513,6,3,2,6,7,7,5,6,3
4513,6,5,9,10,2,4,5,7,1
4513,5,1,10,1,10,8,2,2,4
4514,6,1,2,10,1,6,2,3,4
4514,1,7,7,3,6,9,10,1,3
4514,9,1,5,6,3,2,2,8,1
4514,2,9,8,8,6,6,4,1,4
4514,7,3,9,1,9,2,3,8,1
4514,1,7,10,2,2,2,1,10,3
4514,9,8,9,7,9,1,1,7,1
4514,9,8,3,3,1,2,9,10,3
4515,5,1,1,8,3,2,2,7,3
4515,5,8,2,1,8,1,9,7,4
4515,2,4,8,4,10,3,4,10,1
4515,9,2,3,9,2,9,10,1,2
4515,10,1,5,9,1,5,2,7,2
4515,5,3,9,5,3,3,6,5,2
4515,8,10,1,9,7,10,5,7,3
4515,5,9,9,4,6,4,9,4,4
4516,1,4,5,4,8,6,1,8,3
4516,4,5,1,6,3,4,4,8,3
4516,3,6,3,9,2,3,2,7,4
4516,3,2,6,8,3,5,5,2,4
4516,10,7,1,9,1,2,10,6,2
4516,1,9,4,7,3,7,2,4,4
4516,2,2,7,5,7,9,1,8,2
4516,5,1,8,2,1,7,7,1,4
4517,3,9,7,7,9,8,9,2,4
4517,3,2,7,4,10,3,2,7,2
4517,3,5,9,6,9,10,4,6,1
4517,7,7,1,7,6,10,9,9,1
4517,3,10,1,7,3,1,6,6,3
4517,7,9,8,10,9,3,2,1,2
4517,9,7,3,8,9,2,5,2,1
4517,4,7,3,7,8,8,1,3,1
4518,9,9,4,5,6,3,5,4,3
4518,9,5,6,10,2,10,1,5,1
4518,2,9,4,9,9,1,2,3,2
4518,4,2,3,1,6,4,1,6,3
4518,10,2,5,9,7,2,9,5,4
4518,3,3,4,1,10,9,5,4,3
4518,4,4,10,5,6,6,5,3,4
4518,2,3,6,5,7,9,10,3,4
4519,9,7,5,9,8,5,5,9,4
4519,4,6,4,7,4,3,6,7,2
4519,4,9,5,8,7,6,7,3,1
4519,9,5,1,3,5,8,4,7,3
4519,4,9,6,1,6,3,7,5,2
4519,1,1,1,2,6,1,9,7,2
4519,10,3,9,2,10,8,3,5,3
4519,7,5,8,1,8,6,7,2,3
4520,9,8,9,10,8,7,1,7,2
4520,7,8,10,10,1,5,8,1,1
4520,2,8,7,5,7,10,1,5,1
4520,4,4,4,9,8,3,2,6,3
4520,9,7,10,9,10,8,9,2,4
4520,7,10,1,2,1,9,8,9,1
4520,7,5,4,6,8,8,2,8,3
4520,4,1,10,4,2,4,2,9,2
4521,9,8,10,8,1,7,2,10,3
4521,1,9,4,6,4,2,4,3,1
4521,8,8,8,9,5,6,5,7,3
4521,10,2,9,9,10,8,2,3,3
4521,7,9,2,4,5,7,5,9,3
4521,5,4,10,4,6,9,8,1,4
4521,4,4,5,1,9,5,2,8,3
4521,5,6,7,3,2,1,2,8,2
4522,9,5,10,3,6,5,9,6,3
4522,3,10,5,5,5,6,5,2,2
4522,2,4,8,6,5,9,10,1,3
4522,7,8,3,4,2,9,8,2,3
4522,9,3,2,2,9,3,6,6,1
4522,10,1,3,6,5,4,3,8,4
4522,6,7,4,9,6,7,8,1,3
4522,1,1,2,3,4,4,6,10,4
4523,1,10,8,4,7,1,2,3,2
4523,1,8,1,4,6,9,6,7,1
4523,5,9,6,10,7,10,6,10,3
4523,8,5,7,5,3,6,6,1,4
4523,9,4,10,6,8,9,4,10,3
4523,3,4,8,10,5,8,10,9,1
4523,10,9,4,3,9,5,3,9,3
4523,9,10,4,5,7,4,7,7,4
4524,10,7,5,1,6,8,7,6,1
4524,5,2,8,7,9,2,5,7,3
4524,2,6,1,1,1,2,6,8,2
4524,3,4,8,4,6,10,8,10,3
4524,9,5,1,8,8,10,8,5,4
4524,7,3,6,10,8,9,4,7,4
4524,4,2,2,5,4,5,9,6,4
4524,7,3,10,10,6,6,9,5,3
4525,3,4,2,3,10,6,4,2,2
4525,6,8,4,6,7,4,6,3,4
4525,2,2,2,1,3,9,4,2,2
4525,4,1,8,3,6,1,6,4,3
4525,5,7,6,9,7,4,5,9,4
4525,6,10,5,6,5,8,3,5,2
4525,8,1,7,7,6,2,1,3,1
4525,6,5,4,8,2,10,4,9,4
4526,5,3,1,4,8,8,1,4,2
4526,5,6,2,9,7,5,7,2,3
4526,9,3,9,7,6,8,10,1,2
4526,6,4,8,9,9,1,9,10,1
4526,1,8,5,4,2,2,7,8,1
4526,1,9,6,4,5,5,10,7,1
4526,6,3,1,7,6,1,4,8,3
4526,3,5,4,8,9,7,5,6,1
4527,4,6,5,2,4,10,10,3,3
4527,10,9,2,9,1,6,2,9,1
4527,4,8,9,3,2,9,9,4,4
4527,1,4,8,3,10,5,10,2,3
4527,7,8,9,7,3,8,8,10,2
4527,1,5,7,8,6,10,8,1,3
4527,8,7,4,8,9,7,3,7,2
4527,3,9,4,2,5,8,3,5,2
4528,4,4,7,4,10,10,7,8,3
4528,5,1,7,10,6,3,7,1,3
4528,9,1,10,2,8,10,5,5,1
4528,1,4,5,6,8,6,5,3,3
4528,2,5,6,5,5,8,1,8,4
4528,7,6,1,1,8,7,6,6,1
4528,9,10,2,9,5,9,5,7,2
4528,3,10,3,6,3,1,8,2,3
4529,1,4,8,3,9,5,9,5,2
4529,6,5,1,3,1,3,8,10,4
4529,9,9,2,1,2,1,7,5,1
4529,3,2,3,2,7,10,10,7,1
4529,8,4,2,9,5,6,5,1,4
4529,10,4,8,4,1,3,1,3,1
4529,7,5,1,9,8,6,2,6,1
4529,5,9,3,8,3,7,9,10,2
4530,6,6,2,2,10,5,4,3,1
4530,7,6,8,8,1,3,10,2,2
4530,2,4,6,4,2,3,3,9,1
4530,1,3,1,7,6,4,9,8,1
4530,2,9,2,1,3,2,3,7,4
4530,4,9,6,8,4,5,7,9,4
4530,6,7,8,1,5,6,9,10,4
4530,4,3,5,5,5,8,4,5,2
4531,8,6,1,2,6,6,6,3,1
4531,5,6,8,5,1,6,4,1,1
4531,4,7,1,5,1,8,9,3,4
4531,7,5,3,8,2,10,4,8,1
4531,4,10,2,1,10,8,8,2,4
4531,7,2,2,5,10,2,4,3,3
4531,10,9,8,4,3,4,1,10,1
4531,9,9,8,5,8,9,1,3,3
4532,1,7,3,9,4,1,5,6,3
4532,6,10,2,9,9,1,1,4,1
4532,1,5,9,3,5,3,7,8,4
4532,8,4,9,8,1,1,4,6,1
4532,8,3,2,10,9,2,6,6,1
4532,1,10,9,6,8,7,3,8,3
4532,2,3,7,2,6,7,8,7,3
4532,9,9,6,8,3,7,9,6,1
4533,9,6,1,6,7,5,7,9,1
4533,8,10,1,1,1,9,4,8,2
4533,5,8,1,8,8,9,9,5,4
4533,1,7,10,8,8,5,1,10,3
4533,5,2,10,3,4,10,8,7,3
4533,5,7,6,9,10,8,2,10,4
4533,7,4,9,1,4,10,5,2,3
4533,2,4,2,1,7,3,8,10,3
4534,3,3,5,1,7,5,2,6,1
4534,7,5,8,2,2,6,3,5,2
4534,3,10,6,6,7,6,2,9,4
4534,6,3,1,9,1,9,7,9,2
4534,5,7,2,9,5,1,5,2,3
4534,4,7,8,5,6,2,4,9,1
4534,9,5,2,9,2,7,6,8,2
4534,10,2,1,1,3,6,10,8,3
4535,5,7,3,7,7,4,4,10,3
4535,10,5,5,10,6,6,9,3,1
4535,4,4,10,9,6,5,6,6,3
4535,9,5,3,6,5,4,8,7,3
4535,5,4,1,4,6,5,3,3,2
4535,1,3,7,2,2,6,9,7,3
4535,8,7,2,2,5,7,7,10,2
4535,7,9,10,8,6,4,1,4,4
4536,2,5,5,1,7,7,9,10,4
4536,3,7,1,9,7,10,2,9,4
4536,4,5,6,10,10,8,6,6,4
4536,6,3,5,9,8,8,6,5,4
4536,8,3,6,1,4,1,5,10,1
4536,6,9,5,6,4,3,4,2,2
4536,7,3,3,4,6,6,7,2,1
4536,3,4,4,4,4,1,8,9,4
4537,10,9,9,7,3,7,3,8,4
4537,5,9,10,7,4,8,3,6,1
4537,3,9,3,5,10,1,7,10,1
4537,2,1,5,4,10,7,1,10,1
4537,4,9,3,3,2,9,7,9,1
4537,8,3,1,2,8,3,1,4,3
4537,2,3,9,9,6,8,10,7,2
4537,2,1,8,10,1,2,1,3,2
4538,3,2,10,1,7,7,3,10,4
4538,2,10,7,4,2,5,2,1,4
4538,4,1,9,1,8,2,5,8,3
4538,4,6,3,2,8,2,7,9,4
4538,9,7,10,3,10,6,4,4,1
4538,5,5,9,3,10,9,2,9,3
4538,2,10,2,2,5,7,10,8,3
4538,4,4,2,6,6,5,1,6,1
4539,10,6,8,5,9,6,4,7,3
4539,8,9,2,10,3,5,5,2,4
4539,3,5,5,4,4,1,8,5,2
4539,10,5,6,6,3,3,5,7,2
4539,9,2,5,8,2,5,1,4,1
4539,2,5,4,3,1,3,4,3,2
4539,4,9,9,2,9,5,1,5,1
4539,4,10,3,6,4,2,6,2,3
4540,1,2,6,10,9,1,5,5,4
4540,8,10,2,6,4,8,5,9,1
4540,3,3,6,2,3,6,10,8,1
4540,4,6,9,1,9,4,1,6,3
4540,6,5,1,3,5,2,1,10,3
4540,1,7,1,2,3,4,5,2,2
4540,8,3,10,8,7,6,7,1,3
4540,1,4,7,1,8,3,1,6,3
4541,10,8,4,2,7,3,5,1,4
4541,6,2,5,6,6,9,1,6,2
4541,8,8,3,4,8,9,7,2,3
4541,8,4,6,9,10,7,6,8,1
4541,3,9,1,10,4,7,5,2,2
4541,6,4,9,1,4,10,6,7,4
4541,1,2,8,8,8,6,6,1,1
4541,5,6,7,6,4,10,1,10,2
4542,8,2,10,8,1,10,9,2,3
4542,2,1,10,10,2,4,9,4,4
4542,10,1,10,2,5,4,3,6,3
4542,8,9,5,10,10,4,5,5,3
4542,9,10,8,1,9,9,1,7,1
4542,8,8,4,8,3,10,2,7,3
4542,8,4,1,10,1,3,8,5,3
4542,5,4,4,7,2,4,8,5,3
4543,5,8,1,3,8,8,7,5,3
4543,8,8,2,4,8,5,8,6,2
4543,8,10,7,1,9,10,8,7,2
4543,5,2,4,6,2,7,5,6,4
4543,10,1,9,5,4,1,8,5,2
4543,3,4,5,1,6,4,8,5,4
4543,9,6,6,9,8,3,2,3,2
4543,3,1,2,1,7,2,5,6,4
4544,10,1,10,7,9,2,1,7,1
4544,10,2,5,5,3,10,5,1,1
4544,8,9,3,4,8,10,5,3,2
4544,6,9,3,5,5,7,6,3,2
4544,7,10,3,3,7,5,7,4,2
4544,6,2,9,7,5,1,7,4,4
4544,8,5,9,1,7,5,5,6,1
4544,8,3,7,6,3,4,5,9,1
4545,8,6,6,2,9,5,8,7,2
4545,8,4,1,8,4,9,3,5,3
4545,9,5,3,8,1,3,2,4,3
4545,2,5,1,5,6,2,5,6,3
4545,6,7,2,1,6,7,4,5,3
4545,8,4,7,7,8,5,5,9,2
4545,1,6,9,5,9,9,8,6,1
4545,8,7,2,1,8,7,8,9,4
4546,10,3,6,8,10,7,9,4,2
4546,9,9,5,8,1,3,4,8,3
4546,1,10,4,6,4,5,4,5,1
4546,3,9,4,8,10,6,7,7,2
4546,8,9,8,5,3,4,5,4,1
4546,10,8,7,7,3,6,3,3,3
4546,10,6,9,2,7,10,9,3,4
4546,10,2,2,6,5,10,5,7,4
4547,2,8,10,10,9,2,6,5,2
4547,6,4,2,1,8,9,6,3,4
4547,10,3,8,9,10,8,5,8,3
4547,9,4,3,10,6,2,2,1,2
4547,3,4,6,1,3,1,10,3,2
4547,2,1,7,7,5,6,9,7,3
4547,4,2,5,4,7,7,2,3,3
4547,9,3,3,8,6,10,5,3,4
4548,3,7,2,8,3,5,10,2,1
4548,6,2,3,8,2,2,5,8,2
4548,4,8,3,10,3,3,5,7,3
4548,4,1,1,3,3,5,4,7,4
4548,5,2,1,7,10,5,1,8,1
4548,10,10,2,3,3,7,5,5,3
4548,4,10,8,6,10,3,2,1,4
4548,9,2,2,4,3,8,3,2,3
4549,10,10,9,3,8,2,10,9,2
4549,5,8,2,6,4,3,10,9,3
4549,6,8,2,7,2,3,2,3,3
4549,2,6,4,8,8,9,6,6,2
4549,9,3,4,2,9,9,8,4,1
4549,6,7,3,8,10,7,8,5,1
4549,1,3,2,3,5,3,5,7,4
4549,6,5,3,6,7,7,3,9,4
4550,7,4,2,3,9,5,4,10,4
4550,9,8,8,8,9,5,2,10,4
4550,5,3,3,7,3,10,4,7,2
4550,10,4,10,9,10,1,8,2,3
4550,4,8,9,10,8,9,6,3,1
4550,2,5,8,3,2,6,9,6,3
4550,3,5,9,6,7,10,3,6,2
4550,1,9,7,2,8,8,1,9,4
4551,3,3,8,3,8,1,9,10,3
4551,1,2,10,5,10,3,9,10,2
4551,10,1,9,3,1,2,8,3,3
4551,1,5,3,1,2,7,10,5,2
4551,4,7,3,10,8,1,6,2,4
4551,10,9,4,1,4,1,6,10,2
4551,3,4,1,1,2,6,4,5,1
4551,6,10,4,2,2,8,5,1,1
4552,3,2,5,4,6,3,8,2,3
4552,6,4,3,1,10,7,8,3,3
4552,2,6,2,6,1,5,6,5,3
4552,2,9,1,6,1,8,7,3,1
4552,8,4,10,6,7,9,9,6,4
4552,5,10,1,9,2,10,5,7,3
4552,8,5,3,3,8,4,1,7,3
4552,10,3,2,4,9,10,4,5,3
4553,10,10,6,9,3,3,6,1,4
4553,8,1,3,6,8,1,3,3,2
4553,8,4,8,10,4,1,7,7,2
4553,1,2,4,1,1,2,10,3,2
4553,1,5,6,3,2,1,8,6,1
4553,8,2,3,3,10,3,1,6,3
4553,2,2,7,3,7,9,10,8,3
4553,7,4,8,8,8,8,5,7,3
4554,4,3,7,8,2,9,9,7,2
4554,4,10,8,6,8,2,9,9,2
4554,5,3,7,8,9,4,8,3,2
4554,10,10,8,7,10,6,4,6,1
4554,5,8,9,9,9,1,2,7,3
4554,10,8,1,10,4,1,3,8,3
4554,6,9,1,8,7,6,9,10,4
4554,4,8,8,10,7,3,8,8,4
4555,8,1,10,10,6,10,1,4,3
4555,4,7,2,2,7,8,10,9,2
4555,10,10,8,8,9,10,3,5,2
4555,5,1,4,6,5,6,8,6,3
4555,8,7,3,3,4,2,8,7,1
4555,5,4,7,7,4,1,1,1,1
4555,8,4,7,8,7,2,10,9,1
4555,10,1,10,3,8,3,8,3,3
4556,8,7,9,7,7,2,9,2,3
4556,2,7,1,4,2,1,6,4,2
4556,4,8,8,3,6,2,1,4,2
4556,5,7,1,5,3,8,6,9,1
4556,3,8,5,10,3,7,3,6,4
4556,9,6,1,5,7,6,9,10,1
4556,6,7,3,2,9,3,9,9,3
4556,5,7,4,4,2,5,6,1,2
4557,8,4,1,8,8,9,5,8,3
4557,7,8,4,9,7,1,6,3,4
4557,2,5,7,5,9,9,6,4,3
4557,5,4,5,6,2,9,2,7,3
4557,1,1,1,2,2,1,6,5,2
4557,6,1,3,9,2,7,3,1,4
4557,3,4,9,8,6,1,8,1,3
4557,4,5,4,1,8,10,8,6,3
4558,1,8,9,6,3,3,1,6,1
4558,7,6,7,9,3,8,4,7,1
4558,10,6,6,2,4,10,6,1,1
4558,5,7,3,7,1,10,2,6,1
4558,7,1,5,6,6,6,2,6,2
4558,1,6,9,8,6,5,6,10,1
4558,5,10,3,6,8,7,3,4,3
4558,6,5,8,10,7,2,5,1,1
4559,7,4,3,1,7,3,3,6,4
4559,6,9,2,4,5,10,7,2,3
4559,4,5,2,7,3,2,4,9,3
4559,3,5,1,9,10,2,4,3,1
4559,9,6,10,5,9,7,8,4,4
4559,9,5,5,6,9,6,2,7,4
4559,5,4,9,3,1,5,3,7,4
4559,3,10,10,5,3,2,6,4,1
4560,2,10,3,7,10,2,8,1,1
4560,7,1,4,8,8,4,4,10,3
4560,2,3,1,4,2,8,5,2,3
4560,10,8,5,6,7,4,10,2,4
4560,2,3,5,3,9,3,10,6,2
4560,9,3,1,10,4,6,6,2,4
4560,5,9,6,9,8,9,4,2,1
4560,3,1,10,9,10,8,7,8,3
4561,8,9,1,2,7,4,2,4,2
4561,6,4,4,9,6,2,2,8,1
4561,3,6,5,7,4,3,3,7,3
4561,9,7,9,5,4,7,5,1,1
4561,8,8,7,6,3,8,8,8,3
4561,6,5,2,9,4,5,6,6,4
4561,6,10,6,2,5,4,6,7,2
4561,6,1,3,10,5,7,6,1,4
4562,9,10,10,7,1,7,4,3,1
4562,1,8,5,5,5,10,4,4,2
4562,4,7,10,10,5,9,2,10,1
4562,9,1,10,4,9,6,8,7,3
4562,2,5,1,3,7,9,3,10,1
4562,5,8,3,3,10,5,5,3,2
4562,2,7,5,2,4,9,2,4,3
4562,10,2,8,10,8,8,4,8,4
4563,4,6,4,10,1,1,9,5,2
4563,6,8,7,7,7,8,2,7,3
4563,9,7,10,8,3,1,8,1,4
4563,3,1,8,7,2,6,10,2,1
4563,3,6,8,2,5,6,3,4,3
4563,10,3,7,4,1,9,1,4,1
4563,8,2,1,9,2,5,1,10,1
4563,4,2,10,2,2,1,1,3,3
4564,5,7,3,7,4,7,4,4,4
4564,5,8,7,5,2,7,7,10,2
4564,5,6,7,1,1,1,4,5,3
4564,7,2,5,2,3,9,7,6,4
4564,6,5,8,4,9,10,6,4,3
4564,10,1,3,3,5,1,6,1,1
4564,1,8,10,6,8,5,10,4,2
4564,9,2,4,8,9,5,3,1,4
