Respondent,RLH,price,Level 1,Level 2,Level 3,Level 1,Level 2,Level 3,Level 1,Level 2,Level 3
501,0.5124119211,-1.1239017867,2.5634471271,3.5393551369,0.0000000000,0.0674553105,2.0964210196,0.0000000000,-1.8078823339,1.0219994147,0.0000000000
502,0.4910556567,-1.9199990472,1.8735564523,2.8540592742,0.0000000000,-0.9493862888,-0.1113229638,0.0000000000,-3.2663803015,-2.5356281352,0.0000000000
503,0.5886342022,-1.8914117708,1.4678849158,1.1676786294,0.0000000000,-0.4451053890,0.6742299217,0.0000000000,-3.9560606521,-3.6610198664,0.0000000000
504,0.7505415074,-2.2619827553,0.6367760538,0.6581533393,0.0000000000,-1.2801892147,0.1229333569,0.0000000000,-0.2809316617,2.7158909971,0.0000000000
505,0.3604131771,-1.2062299384,1.9769191052,2.3741693240,0.0000000000,-1.6377777749,-1.4482117005,0.0000000000,0.5937311589,2.7099252361,0.0000000000
506,0.5298622656,-1.7395142064,1.0512498493,3.2244395852,0.0000000000,0.8096845940,0.7123677269,0.0000000000,-3.0920666660,-0.0548648608,0.0000000000
507,0.5440256572,-1.6165976229,1.2039287574,3.3138806748,0.0000000000,-0.5418246453,-1.7941264532,0.0000000000,-2.5758122728,0.3297681723,0.0000000000
508,0.4508794274,-1.4220812790,1.6512310705,4.6425647608,0.0000000000,-1.4173792257,-1.2558415784,0.0000000000,-2.2744384842,-1.1687588075,0.0000000000
509,0.7190197079,-2.3320823970,1.6428079612,2.9825545889,0.0000000000,-1.1164174447,-2.1706189720,0.0000000000,-0.8844367183,1.7483434073,0.0000000000
510,0.3658647470,-0.2753206252,1.3670276100,2.4732350350,0.0000000000,-2.0570993775,-1.4957632948,0.0000000000,-2.2200923821,-0.4500676327,0.0000000000
511,0.3714385373,-1.2071748321,-0.6454334222,-1.6533470470,0.0000000000,-0.3122488103,0.6690841161,0.0000000000,-0.7669821912,1.3186851004,0.0000000000
512,0.5684031765,-1.7841557902,-0.2171535124,1.0182993133,0.0000000000,0.5440793746,-2.2321345473,0.0000000000,-0.9475182822,0.7846664226,0.0000000000
513,0.3782798423,-1.0213402147,0.3963284674,1.5165331015,0.0000000000,-2.3776463813,-1.9940901464,0.0000000000,-1.9614368349,1.0290079760,0.0000000000
514,0.4869490475,-1.3053897047,1.1713790507,2.4333402408,0.0000000000,-2.0413915498,-3.7088527830,0.0000000000,-3.5564427941,-2.3873133723,0.0000000000
515,0.5140433154,-2.2175945574,1.9389379835,3.7252592733,0.0000000000,-0.9688773245,-0.3895661441,0.0000000000,-1.2269704105,0.6282347458,0.0000000000
516,0.3322645332,-1.0622165878,1.8598585018,1.5220527472,0.0000000000,-0.3629433980,-0.2452665980,0.0000000000,-3.5426864760,-2.2472379231,0.0000000000
517,0.4382260203,-0.0800341352,-1.8937594062,-0.9010214462,0.0000000000,-1.9971434456,-0.6967117881,0.0000000000,-1.0139690583,1.8535792879,0.0000000000
518,0.4913647723,-1.3517746125,1.7715645251,1.4795074110,0.0000000000,0.5678981508,1.0896661729,0.0000000000,-3.5688484723,-2.0387515566,0.0000000000
519,0.5741210662,-1.8817894631,3.2824286621,3.6712929212,0.0000000000,0.4554429481,2.3045559043,0.0000000000,-1.9571476524,-0.6264189729,0.0000000000
520,0.4542821095,-1.6806339227,0.7085321174,0.1752542347,0.0000000000,-0.0278006381,1.3617990653,0.0000000000,-3.0316150105,-3.0195455774,0.0000000000
521,0.5146909952,-1.0007189818,0.5144967430,2.8129120937,0.0000000000,-1.9207640199,-4.1098013422,0.0000000000,-2.3222341662,-0.2937660295,0.0000000000
522,0.3828493941,-1.1124212068,2.5733664244,3.3420821363,0.0000000000,-0.7455503066,-0.1869230872,0.0000000000,-2.8263863587,-1.3522674275,0.0000000000
523,0.6759464745,-2.1656495251,-0.4416905610,0.4122435409,0.0000000000,-0.4609446442,0.7562332225,0.0000000000,-2.9464694332,-0.3534633758,0.0000000000
524,0.5420382487,-2.2066496747,0.0048758777,1.6899686274,0.0000000000,2.0383589198,2.3050485556,0.0000000000,-2.1205034311,-0.7580349836,0.0000000000
525,0.7682166081,-1.8349127653,1.4369386343,4.0439645387,0.0000000000,0.8472582867,1.1742449457,0.0000000000,-3.6577426995,-1.9348237998,0.0000000000
526,0.5007902589,-1.4939164229,0.8204833397,0.1856835020,0.0000000000,-3.2337755931,-3.9960293584,0.0000000000,-0.1383122129,1.6534804073,0.0000000000
527,0.6401737281,-1.0430065085,1.9483940675,4.1811765582,0.0000000000,0.5216475023,2.7640368221,0.0000000000,-2.8871947839,-0.3831043021,0.0000000000
528,0.5158612167,-1.7388702582,0.1943987427,2.2258844329,0.0000000000,0.1102980915,0.6487760012,0.0000000000,-1.0790163374,2.5786712595,0.0000000000
529,0.5235723323,-0.8956284006,2.8080667295,4.7566565332,0.0000000000,0.0045074100,1.7714685060,0.0000000000,-2.5826592002,-1.1835818250,0.0000000000
530,0.5610699212,-1.0810732426,1.5376787922,3.7941147507,0.0000000000,-1.0678190514,0.3291813726,0.0000000000,-2.5293261425,-0.1471084585,0.0000000000
531,0.5707336182,-1.9368098087,-1.2642311670,-1.6719365677,0.0000000000,-2.2749107245,-2.7248534855,0.0000000000,-1.9106082385,-0.9129703907,0.0000000000
532,0.5066299834,-1.2577531447,0.4619253037,3.3712066269,0.0000000000,-2.5468333950,-3.2320699544,0.0000000000,-2.9790039468,-1.9694138623,0.0000000000
533,0.7490286017,-1.3976075589,-0.2018997110,0.3941660766,0.0000000000,-3.6453997647,-5.0331515118,0.0000000000,-1.9585024352,-1.3001486560,0.0000000000
534,0.6126870035,-1.6048934251,0.0278270614,1.8258306596,0.0000000000,-3.4154661345,-3.8621018227,0.0000000000,-1.4113340252,0.6137045837,0.0000000000
535,0.5931261435,-1.4248515203,1.4530920064,2.7035865734,0.0000000000,-2.3700879457,-2.4577780206,0.0000000000,-3.5023316676,-1.1424087851,0.0000000000
536,0.4352969751,-0.7397654476,1.6396611709,3.3265901924,0.0000000000,-1.9740981034,-2.0981253417,0.0000000000,0.0751291674,1.9763116174,0.0000000000
537,0.6406827153,-2.2399818453,1.5506167964,3.8668004348,0.0000000000,-0.3133220315,-1.9974754258,0.0000000000,-1.6546689920,-0.1236933380,0.0000000000
538,0.6477189629,-1.4921568232,2.6952460990,4.7476390120,0.0000000000,0.4740862607,1.3499899767,0.0000000000,-3.7280108476,-2.5049092411,0.0000000000
539,0.3532803805,-1.5327487725,-0.1119012629,2.9170268497,0.0000000000,-0.1273413885,-0.0355817350,0.0000000000,-0.9339105772,-1.0764103297,0.0000000000
540,0.5574230919,-1.8055131950,0.0698856926,0.0583973793,0.0000000000,-0.6841312335,-2.7464275634,0.0000000000,-2.7797772802,-0.5576811377,0.0000000000
541,0.4236793070,-1.0466614574,1.3472718274,1.9595874507,0.0000000000,-1.1419170394,-1.7486779043,0.0000000000,-3.3965956499,-0.4790435792,0.0000000000
542,0.5734482096,-1.8983434132,2.0331283724,4.2796568427,0.0000000000,-1.5136717471,-1.2126993205,0.0000000000,-2.3337266680,-1.9269107786,0.0000000000
543,0.4784737664,-1.2859481419,2.2278667374,4.5905956459,0.0000000000,1.0162835183,1.5719238042,0.0000000000,-2.2193217955,-0.5298631324,0.0000000000
544,0.2493541994,-0.8673266940,-0.2387196673,-0.8261605074,0.0000000000,-0.9333631665,-1.4685256714,0.0000000000,-1.8029059869,-1.9043217742,0.0000000000
545,0.3605361591,-1.0184272282,0.1533881477,1.8731951042,0.0000000000,1.1763813737,-0.9705396851,0.0000000000,-1.9776915140,-0.4559579375,0.0000000000
546,0.5614468717,-0.4435414534,1.0002982500,2.7845806224,0.0000000000,-2.4827322667,-3.7007812736,0.0000000000,-0.9382099224,2.4263010454,0.0000000000
547,0.4333709516,-1.6391443784,1.9961251152,1.4474738731,0.0000000000,-1.8546094311,0.1142340872,0.0000000000,0.0108982513,1.1382116933,0.0000000000
548,0.7477106918,-1.8032186926,2.0439640601,5.4346395255,0.0000000000,-0.0321034980,0.9075884762,0.0000000000,-1.9365579884,-0.0243942231,0.0000000000
549,0.5791061485,-2.4826319463,-0.1236191737,0.2032317273,0.0000000000,-1.9283123216,-2.5511914401,0.0000000000,-0.6024060419,0.9360621659,0.0000000000
550,0.5966161267,-1.1902842636,1.0452377942,1.1342280653,0.0000000000,-0.2671374969,-2.0460989355,0.0000000000,-0.9095817286,3.2664222901,0.0000000000
551,0.6670793702,-2.4650389564,1.7385581717,3.6261355389,0.0000000000,-0.3043887409,-0.0500893110,0.0000000000,-1.7567692219,0.2119907037,0.0000000000
552,0.3428422288,-1.1744136372,-1.2046262928,1.1128092606,0.0000000000,-0.8346576269,0.1903058101,0.0000000000,-1.6160040642,0.8033151128,0.0000000000
553,0.6793868182,-2.3394596564,0.8942347041,1.6298514752,0.0000000000,-1.6016322588,-0.2156706464,0.0000000000,-2.4462053633,0.1718963306,0.0000000000
554,0.5457366281,-1.6192962185,-0.1917219248,1.2944862712,0.0000000000,-2.6302973341,-3.0161022353,0.0000000000,-3.0938197595,-1.4049829301,0.0000000000
555,0.5210250763,-0.1359068221,1.1492606570,4.1833782862,0.0000000000,0.6813514837,0.5015425608,0.0000000000,-3.6118558028,-1.5215788328,0.0000000000
556,0.4209274397,-0.9434983678,-1.2879757220,-1.5555294402,0.0000000000,0.6399657485,1.3870867642,0.0000000000,-2.7666262834,-0.1871315876,0.0000000000
557,0.4260965752,-1.5222590417,0.5793295316,1.8659205353,0.0000000000,-2.1821805053,-2.3102060802,0.0000000000,-0.5799321463,1.9333878264,0.0000000000
558,0.5434264139,-1.2424936562,-0.1867416270,-1.2492855649,0.0000000000,-0.9858332785,0.4654125653,0.0000000000,-3.7843714084,-3.2274757873,0.0000000000
559,0.7489295651,-1.4585119276,1.8592067436,5.0098597827,0.0000000000,-0.0745900672,-1.3474607915,0.0000000000,-2.5722307363,-0.2741818840,0.0000000000
560,0.6217278617,-2.1142853017,0.0074998668,1.2749750862,0.0000000000,-0.4025343057,0.7761799083,0.0000000000,-3.0697862413,-4.0464112414,0.0000000000
561,0.4864944410,-1.4813007923,2.1728348623,2.5844758497,0.0000000000,0.0510033319,2.0030227889,0.0000000000,-2.1106747389,0.6054175809,0.0000000000
562,0.7564728783,-1.3766827414,0.1996759989,1.8601360356,0.0000000000,0.6163426726,-0.3587521727,0.0000000000,-4.8717341419,-4.4687422916,0.0000000000
563,0.5526067270,-0.0528282581,0.5088907099,1.5268724594,0.0000000000,-1.8860096720,-0.7720674969,0.0000000000,-0.3983342385,3.4929499569,0.0000000000
564,0.6656764398,-1.6678246680,1.4547345981,3.2107334348,0.0000000000,-3.3507803558,-3.6106737990,0.0000000000,-1.9498596418,-0.2638252316,0.0000000000
565,0.4962749320,-1.4283513744,2.0246817099,3.4780186178,0.0000000000,-1.6850011395,-1.7983371811,0.0000000000,-2.7314131430,-2.7723844742,0.0000000000
566,0.5127877035,-0.2151728201,0.1708784628,0.8323365796,0.0000000000,-2.2778694948,-0.2914379795,0.0000000000,-2.9082955826,-3.6516939660,0.0000000000
567,0.6242096635,-0.6599845553,2.0685883995,4.8879530566,0.0000000000,-2.4964335966,-3.7786826053,0.0000000000,-2.2608751311,-0.1067577297,0.0000000000
568,0.4376761150,-0.7037475720,0.2236111759,1.7985355830,0.0000000000,-0.0009086695,0.6491207038,0.0000000000,-3.4377865981,-0.1942581652,0.0000000000
569,0.5508338072,-1.7093964640,1.4168277561,4.1865455405,0.0000000000,0.7366879959,1.0067774735,0.0000000000,-1.7071842579,0.4889640638,0.0000000000
570,0.5021058893,-1.8299873979,1.6199960793,3.6944156080,0.0000000000,-0.7622468068,0.9436108433,0.0000000000,-2.8471946850,-1.6348824572,0.0000000000
571,0.5186362123,-2.0598478172,0.8555334340,1.7589862613,0.0000000000,-1.0121911521,-0.6593289668,0.0000000000,-3.2942324986,-0.7945635353,0.0000000000
572,0.6784598347,-1.7844643005,0.4970295552,3.2730414510,0.0000000000,0.6331719936,-0.2234513764,0.0000000000,-1.5803648430,1.6573794218,0.0000000000
573,0.4950926108,-0.7962548870,1.7361637011,2.7670307960,0.0000000000,1.6345244721,0.2291554263,0.0000000000,-3.8379400537,-2.8873383089,0.0000000000
574,0.4656009705,-1.1574201824,2.3996848298,1.4628339633,0.0000000000,-0.1395246832,-0.3744604129,0.0000000000,-0.4609843535,2.2328885357,0.0000000000
575,0.5746370554,-1.2751197277,2.2312143343,1.2823985237,0.0000000000,-0.5461786923,1.5788320645,0.0000000000,-3.2122197305,-1.3642301749,0.0000000000
576,0.4839091914,-1.1667938692,2.2263641248,4.2123354676,0.0000000000,-0.8487989393,-0.4677507634,0.0000000000,-1.8298256004,1.4858546783,0.0000000000
577,0.6798715830,-1.2375548549,1.3050989781,4.4429558246,0.0000000000,-1.4863652566,0.4498819647,0.0000000000,-2.9692586422,-1.6089313711,0.0000000000
578,0.4736013412,-1.2614088436,2.2951568718,4.2498297417,0.0000000000,-2.1171608371,-1.7711444123,0.0000000000,-0.5000135206,-0.0778345060,0.0000000000
579,0.6460608731,-2.2932426004,1.1718808968,2.4648819068,0.0000000000,-0.2018468603,2.0989368243,0.0000000000,-1.2635623239,0.2655396763,0.0000000000
580,0.5531367403,-1.4660902485,2.6380110341,2.2226961397,0.0000000000,-0.1265920319,-2.6106130388,0.0000000000,-1.4408326707,0.2842677797,0.0000000000
581,0.4117439737,-2.0031650161,1.4565661513,0.9446053271,0.0000000000,-0.9859560091,-0.0895561738,0.0000000000,-0.6887583396,0.0103515474,0.0000000000
582,0.4552737115,-1.8666565032,2.0786261597,1.5084672072,0.0000000000,-0.4644880564,-0.0923926530,0.0000000000,-0.9786316386,1.9481466742,0.0000000000
583,0.6541064955,-1.3578039196,1.6799391769,5.4024238769,0.0000000000,-0.4262716127,-0.4853145110,0.0000000000,-2.8423553378,-1.3867905762,0.0000000000
584,0.4062627128,-1.4946929694,1.5314468992,2.9946777638,0.0000000000,0.1748938771,-0.5025661844,0.0000000000,-1.6833653430,0.9339893317,0.0000000000
585,0.7177388317,-1.4069312122,0.1717151336,2.2013485461,0.0000000000,-1.2287969520,-0.9978238811,0.0000000000,-0.3875492249,3.9714403757,0.0000000000
586,0.3622848824,-1.2635622562,1.5669737155,2.1400702679,0.0000000000,0.6046910914,-1.0084149185,0.0000000000,-1.7724961867,0.8146934807,0.0000000000
587,0.3225724458,-1.8496024563,-0.2472767275,0.8086582328,0.0000000000,-1.2076431310,-1.1952494131,0.0000000000,-1.2216434609,-0.0200145561,0.0000000000
588,0.3776913836,-1.5010462190,1.2125174544,0.3846268508,0.0000000000,-0.1910798017,-0.1497951542,0.0000000000,-2.6267873954,-0.9171453018,0.0000000000
589,0.5195656562,-1.1518689404,2.8891214672,2.4983968040,0.0000000000,0.1134460776,-1.6114723922,0.0000000000,-2.1906331431,0.3575794492,0.0000000000
590,0.6291744781,-0.9007629707,1.9699471683,3.4036110593,0.0000000000,-1.7965406456,-2.7006215875,0.0000000000,-3.9912664270,-3.1079002009,0.0000000000
591,0.3436914633,-1.4960560063,0.7238038504,3.0893379107,0.0000000000,-1.8425179244,-1.2773993219,0.0000000000,-1.1054136917,0.0712259518,0.0000000000
592,0.5818575952,-1.3881722063,0.8395209643,2.7607877905,0.0000000000,-2.2727537542,-3.9291495866,0.0000000000,-2.6597370616,-1.3186957426,0.0000000000
593,0.6826751347,-1.4548262934,2.4000057814,5.1242652139,0.0000000000,-0.3068502536,0.4507902000,0.0000000000,-2.5381127035,-0.4072501173,0.0000000000
594,0.5918794686,-1.0943822987,0.4359223749,3.1880844637,0.0000000000,-2.2261425705,-4.3653646820,0.0000000000,-2.4434196911,-1.4817227231,0.0000000000
595,0.5936050098,-1.7733364947,2.0696872077,4.5346514872,0.0000000000,-0.5816057384,-2.5003597476,0.0000000000,-2.3156527980,-0.8764133547,0.0000000000
596,0.5664733807,-2.0310578286,1.0821835589,2.6211465204,0.0000000000,-0.9459951610,0.2185727419,0.0000000000,-2.3228379577,-0.0932207980,0.0000000000
597,0.7615515811,-1.8069452808,1.2867305163,4.1973016813,0.0000000000,-1.7046924326,-1.0288802549,0.0000000000,-2.9370787323,-1.5333189545,0.0000000000
598,0.4378905525,-1.4702684690,0.3017667651,2.5631781379,0.0000000000,0.5476867327,-0.2841606535,0.0000000000,-3.2386107192,-2.4410771078,0.0000000000
599,0.6687136619,-2.5153255216,1.1792424832,2.4316958211,0.0000000000,0.0064745103,-0.7862050534,0.0000000000,-2.6890965686,-2.3217846321,0.0000000000
600,0.5222211909,-1.7147882137,1.8244791368,3.2720496625,0.0000000000,0.1108385138,-0.6821783778,0.0000000000,-3.6377415444,-2.7377960291,0.0000000000
601,0.6321306307,-1.2569608068,1.3747914864,3.0287952763,0.0000000000,-2.9834537999,-2.3721791568,0.0000000000,-2.8772837734,-2.6984955191,0.0000000000
602,0.5632348655,-1.9048445532,1.7791240611,4.8330280569,0.0000000000,-1.5041598977,-2.2496409977,0.0000000000,-1.5708605738,-0.6326659545,0.0000000000
603,0.3748141392,-1.7261937788,2.1042638531,1.3282446876,0.0000000000,-0.7101326809,0.7147981397,0.0000000000,-0.3913522412,-0.5901623973,0.0000000000
604,0.5539085189,-1.1142439690,1.3745040312,1.2761963603,0.0000000000,-0.3481189397,1.2150995186,0.0000000000,-2.0775650973,1.8324722795,0.0000000000
605,0.2709412921,-0.7521053844,-0.1215962796,-1.5303125897,0.0000000000,0.2113304344,0.6949362743,0.0000000000,-0.8353194316,0.0055276273,0.0000000000
606,0.3512881734,-0.9549873807,2.6169799626,2.8495669416,0.0000000000,0.2268343217,1.1340220721,0.0000000000,-1.1183900089,-2.2793892657,0.0000000000
607,0.6087368913,-2.3792723698,-0.1657343614,1.4138510162,0.0000000000,-0.2859388085,0.0992282840,0.0000000000,-3.3849746384,-2.5186649172,0.0000000000
608,0.4232547284,-1.3724898812,0.2286732691,0.4841920367,0.0000000000,-3.3107355612,-3.9697818353,0.0000000000,-1.6123339397,-0.4265313480,0.0000000000
609,0.3715107450,-1.1650816059,-1.5231670541,-2.5288697883,0.0000000000,-1.9444992899,-1.6132460948,0.0000000000,0.1652852844,1.1775720481,0.0000000000
610,0.7562835027,-1.8927886043,1.7920784432,3.1398210705,0.0000000000,-1.7574678778,-2.5062156129,0.0000000000,-3.5535452689,-3.1501014862,0.0000000000
611,0.5737617654,-1.5960787217,-0.2824973445,-0.9830948459,0.0000000000,-1.6365285851,-0.6233199113,0.0000000000,-3.7090672022,-2.2705563556,0.0000000000
612,0.4531474764,-1.1289758674,2.3606539223,1.9266763320,0.0000000000,-0.5469668432,0.5444726704,0.0000000000,-3.5860650045,-1.8176276624,0.0000000000
613,0.3971072800,-1.2611984066,2.2645581224,3.1228564167,0.0000000000,0.1400945824,-0.5505800031,0.0000000000,-2.8813821995,-0.7286439861,0.0000000000
614,0.5163602514,-1.6269134046,1.1124277420,1.7152908739,0.0000000000,-0.3570536018,1.2634836198,0.0000000000,-3.8807296600,-1.2433249789,0.0000000000
615,0.4868206316,-1.9385015106,-1.9991625835,-0.8073184756,0.0000000000,-0.6528019321,-0.6682846514,0.0000000000,-2.6780862361,-1.1740428160,0.0000000000
616,0.7917003269,-1.7140915287,1.3705966777,4.0381425067,0.0000000000,-1.1962242925,-1.2357723746,0.0000000000,-3.2822412923,-1.4048189862,0.0000000000
617,0.6766721732,-1.9059293634,0.3425338327,2.3940131573,0.0000000000,-1.4941867782,-1.7184245653,0.0000000000,-3.7256430093,-3.1488927578,0.0000000000
618,0.6147834715,-1.3130425576,2.7236301718,4.1607412902,0.0000000000,-2.2302752165,-2.8919524244,0.0000000000,-2.4651272057,-2.5670756278,0.0000000000
619,0.5246084575,-0.9696355588,1.1878282071,4.8091675541,0.0000000000,-2.1586206604,-1.5169253454,0.0000000000,-2.3854851883,-0.7811526360,0.0000000000
620,0.6804524052,-2.4111125853,1.6019646522,1.9889641605,0.0000000000,-0.4653263839,0.8649122640,0.0000000000,-2.0850849903,0.7094423432,0.0000000000
621,0.7399197073,-1.7614882983,0.5441636959,2.7263921423,0.0000000000,-0.0634030134,-0.5786979505,0.0000000000,-1.6003068771,2.6946775565,0.0000000000
622,0.6075081307,-0.6113982988,0.4319071211,3.4082164928,0.0000000000,-2.7926414767,-3.4619048097,0.0000000000,-1.3441412032,1.3322235392,0.0000000000
623,0.6776383666,-1.2804907260,1.6220458835,4.2094679582,0.0000000000,-1.5467678054,-2.4255369493,0.0000000000,-2.0691862142,1.5441755008,0.0000000000
624,0.4952304655,-1.4736591232,-1.2350894141,0.6001718305,0.0000000000,-0.0229586046,0.8202478487,0.0000000000,-3.6304499934,-1.4527544771,0.0000000000
625,0.7372040476,-2.5722810543,1.3929605404,2.7089159353,0.0000000000,-0.7012233815,0.0073731487,0.0000000000,-2.5786391337,-0.7903624533,0.0000000000
626,0.3737037924,-0.7625735049,2.3741244543,3.2594693481,0.0000000000,-1.0205655423,-0.9161642003,0.0000000000,0.8827086053,2.6354617876,0.0000000000
627,0.5062665650,-0.4789235713,0.8543838627,3.5683793155,0.0000000000,-0.3172872966,-0.8814320449,0.0000000000,-1.5729894120,2.2282182119,0.0000000000
628,0.6973340819,-1.3588848248,1.1425754713,2.2642659841,0.0000000000,-0.1183459562,0.7092093180,0.0000000000,-4.7339397933,-4.5482634863,0.0000000000
629,0.5091642094,-1.2174734137,-0.1595938087,2.8727239162,0.0000000000,-0.4605651593,1.2173132563,0.0000000000,-2.3057997703,0.9214841101,0.0000000000
630,0.6984384056,-1.3611738786,1.5264267459,4.9685139684,0.0000000000,1.0468408979,1.9247183825,0.0000000000,-3.1578062163,-2.2338257771,0.0000000000
631,0.4933595339,-2.0654622206,0.6973230068,1.3726675856,0.0000000000,0.9339954206,-0.1774379469,0.0000000000,-2.8578507413,-2.6134456722,0.0000000000
632,0.5817836252,-1.0755325525,1.8717985230,4.6552411825,0.0000000000,-0.4352121248,2.0769869340,0.0000000000,-0.9223878656,1.3195151114,0.0000000000
633,0.5837109153,-2.0323645697,2.5031564941,2.9115471516,0.0000000000,0.4324912384,-2.1096160364,0.0000000000,-1.8613808826,-0.9123859110,0.0000000000
634,0.4418783190,-1.0761124452,0.2573319221,2.0102407923,0.0000000000,-1.4184063737,-1.5121467743,0.0000000000,-3.5429271610,-1.5061382996,0.0000000000
635,0.5774389228,-1.1484851019,-0.7540408401,1.4836392616,0.0000000000,-1.8540414863,-2.2477001930,0.0000000000,-3.3116894710,0.3488815757,0.0000000000
636,0.6880402210,-1.6807992874,0.6663479400,3.4616260852,0.0000000000,-0.9997746084,-1.8896960073,0.0000000000,-2.2460954719,1.0794163405,0.0000000000
637,0.6117919005,-2.2067816586,-0.1401590137,0.5813376368,0.0000000000,-1.5821686178,-1.2912882542,0.0000000000,-3.5158191670,-2.7837613648,0.0000000000
638,0.4550370162,-1.1391493508,-1.7587923698,-0.8190048954,0.0000000000,0.6888252089,-0.0206264082,0.0000000000,-3.5814044862,-2.7014615622,0.0000000000
639,0.6301822190,-1.4628962849,1.3341839196,4.2077039888,0.0000000000,0.1100252137,1.6046681099,0.0000000000,-3.0650012062,-0.9653378487,0.0000000000
640,0.5620863155,-0.8606651813,2.2092658089,5.2429341293,0.0000000000,0.7194992047,0.4474002523,0.0000000000,-3.4287828331,-3.6204694444,0.0000000000
641,0.4951941580,-2.4564956160,0.4296869239,1.8878977013,0.0000000000,-1.4618992988,-1.4409429037,0.0000000000,-0.4146273666,0.4355283025,0.0000000000
642,0.6316561865,-2.0492389899,-0.2924311825,1.8392609772,0.0000000000,0.6237994531,2.8107281602,0.0000000000,-2.6925915757,-1.5134057839,0.0000000000
643,0.5092107217,-2.3784241943,1.2983773869,1.5000044852,0.0000000000,0.5622723462,1.5991001116,0.0000000000,-1.1538753455,0.6285156037,0.0000000000
644,0.2523085526,-0.9578132867,0.3853591838,0.7121121453,0.0000000000,0.2275214081,0.7501807123,0.0000000000,-1.0335645496,1.3251071282,0.0000000000
645,0.3744796806,-1.8206524480,0.9483232090,2.4670837868,0.0000000000,-1.0681083645,-0.4855389224,0.0000000000,-2.1550433020,0.3713193300,0.0000000000
646,0.5546343300,-1.6199688683,0.0420798130,0.7283167138,0.0000000000,0.4909299184,3.6548476773,0.0000000000,-2.2525195387,-0.5609177484,0.0000000000
647,0.6264848308,-2.0630974018,1.8408730434,4.6247102981,0.0000000000,0.0787938385,-0.5483912109,0.0000000000,-2.3785957551,-2.0581464899,0.0000000000
648,0.5282206864,-1.8259444972,2.8598090996,3.5675832267,0.0000000000,-0.9907894199,-2.1319161656,0.0000000000,-2.1172662227,-0.4368381557,0.0000000000
649,0.7433305039,-2.3382621733,-0.1967499649,0.8195760027,0.0000000000,-0.9576596299,-2.3945287141,0.0000000000,-3.0710044943,-2.1683736077,0.0000000000
650,0.6179916373,-1.7619509279,1.6998500578,2.9661217582,0.0000000000,-2.1301603815,-1.9175833367,0.0000000000,-3.1548607550,-1.2984907755,0.0000000000
651,0.4816843633,-1.8494295573,3.2055031212,2.8693436444,0.0000000000,0.3675099023,1.1785194711,0.0000000000,-1.9237682931,-1.9137361834,0.0000000000
652,0.4449326494,-1.0766068616,-0.5563499149,1.7289792413,0.0000000000,-1.0905796093,-2.6898640527,0.0000000000,-1.4392401864,1.2997715117,0.0000000000
653,0.7368424074,-2.2058869764,-0.5082014456,-1.1005952245,0.0000000000,-0.5928332737,1.1625201967,0.0000000000,-2.1764975973,0.3342816161,0.0000000000
654,0.6420170578,-2.2526892691,1.9593667558,3.3431808367,0.0000000000,1.2802310006,0.4845655631,0.0000000000,-1.7135161701,0.6492956948,0.0000000000
655,0.4928175885,-1.6914672779,1.8832796466,4.6298433179,0.0000000000,0.0395506791,-0.2708397847,0.0000000000,-2.7072605450,-1.2460121781,0.0000000000
656,0.5365363289,-0.9146581702,1.7450862534,3.5934414854,0.0000000000,-0.1527267159,0.7683504151,0.0000000000,-4.0315685514,-2.7030106746,0.0000000000
657,0.4498981729,-1.4104405029,0.7441944043,2.0958815344,0.0000000000,-0.7260789429,-0.5837401783,0.0000000000,-3.8970576863,-3.7215944067,0.0000000000
658,0.8058806688,-1.9491572795,1.8909530083,4.4534976871,0.0000000000,-0.3205664563,0.7293260228,0.0000000000,-2.3709917189,0.1984844426,0.0000000000
659,0.5428812222,-2.3582770293,-0.2264474472,0.1434434820,0.0000000000,-2.1514919262,-2.7762192787,0.0000000000,-0.3776767151,0.3892836270,0.0000000000
660,0.7633067669,-2.3259464943,1.3642350637,2.5298880699,0.0000000000,-0.4565221579,-0.0467482505,0.0000000000,-3.6999501157,-2.7895601014,0.0000000000
661,0.6824239878,-1.6473642735,2.9825794625,5.0476524220,0.0000000000,0.0497871451,-0.3423652343,0.0000000000,-3.6566677183,-2.8604410032,0.0000000000
662,0.6667702508,-2.1143867313,1.8661788119,3.4705115880,0.0000000000,-2.0937349703,-2.5729885241,0.0000000000,-1.4263316863,0.3965359501,0.0000000000
663,0.5945647876,-1.3724777518,0.4460474263,2.8221771627,0.0000000000,-1.0933930130,-0.8969350842,0.0000000000,-4.2514887518,-1.7682265188,0.0000000000
664,0.4307599694,-1.4089437969,1.0107117528,3.2014795313,0.0000000000,0.4743335643,-0.0665609137,0.0000000000,-3.6388459424,-1.4916958378,0.0000000000
665,0.5162290506,-1.7267269924,2.9805982445,4.0786399272,0.0000000000,-0.7357458143,0.3498984777,0.0000000000,-2.2034016687,-1.5581499327,0.0000000000
666,0.7318463426,-2.0164758625,0.1017676754,2.7026716659,0.0000000000,-1.9318378601,-2.1250378081,0.0000000000,-1.3019472828,1.8616286184,0.0000000000
667,0.6186358145,-1.6156985590,-0.0089220523,3.0639107244,0.0000000000,-0.0653654233,2.4798884600,0.0000000000,-1.0204156251,1.3789061495,0.0000000000
